semel,ballot,lat,lng,coord_src,stat95,valid
5000,6840,32.0568286,34.8037066,k17_join,5000923,409
5000,6850,32.057642,34.7965743,k17_join,5000926,435
5000,6860,32.057642,34.7965743,k17_join,5000926,363
5000,6870,32.057642,34.7965743,k17_join,5000926,385
5000,6880,32.0514515,34.7964239,k17_join,5000924,375
5000,6890,32.0568286,34.8037066,k17_join,5000923,324
5000,6900,32.057571,34.802708,k17_join,5000923,439
5000,6910,32.056717,34.810214,k17_join,5000922,346
5000,6920,32.060306,34.807775,k17_join,5000922,364
5000,6930,32.056717,34.810214,k17_join,5000922,392
5000,6940,32.0568286,34.8037066,k17_join,5000923,458
5000,6950,32.0514515,34.7964239,k17_join,5000924,371
5000,6970,32.0514515,34.7964239,k17_join,5000924,335
5000,7060,32.053204,34.804423,k17_join,5000942,373
5000,7070,32.053573,34.810347,k17_join,5000945,297
5000,7080,32.051746,34.806956,k17_join,5000943,332
5000,7090,32.0473153,34.8069704,k17_join,5000943,449
5000,7100,32.053204,34.804423,k17_join,5000942,354
5000,7110,32.044801,34.809766,k17_join,5000937,360
5000,7120,32.053204,34.804423,k17_join,5000942,444
5000,7130,32.053204,34.804423,k17_join,5000942,341
5000,7140,32.053204,34.804423,k17_join,5000942,362
5000,7150,32.053573,34.810347,k17_join,5000945,346
5000,7160,32.051746,34.806956,k17_join,5000943,394
5000,7170,32.047165,34.810821,k17_join,5000946,422
5000,7180,32.051746,34.806956,k17_join,5000943,435
5000,7190,32.0473153,34.8069704,k17_join,5000943,425
5000,7200,32.0473153,34.8069704,k17_join,5000943,411
5000,7210,32.0473153,34.8069704,k17_join,5000943,331
5000,7220,32.051746,34.806956,k17_join,5000943,474
5000,7230,32.051746,34.806956,k17_join,5000943,320
5000,7240,32.053573,34.810347,k17_join,5000945,513
5000,7250,32.060687,34.805644,k17_join,5000922,334
5000,7260,32.0473153,34.8069704,k17_join,5000943,319
5000,7270,32.047165,34.810821,k17_join,5000946,493
5000,7280,32.053573,34.810347,k17_join,5000945,364
5000,7290,32.060687,34.805644,k17_join,5000922,382
5000,7300,32.047027,34.793574,k17_join,5000936,381
5000,7310,32.04711,34.789571,k17_join,5000936,290
5000,7320,32.044801,34.809766,k17_join,5000937,425
5000,7330,32.044801,34.809766,k17_join,5000937,387
5000,7340,32.044801,34.809766,k17_join,5000937,292
5000,7350,32.047027,34.793574,k17_join,5000936,401
5000,7360,32.044801,34.809766,k17_join,5000937,473
5000,7370,32.0514515,34.7964239,k17_join,5000924,496
5000,7380,32.053573,34.810347,k17_join,5000945,320
5000,7390,32.051154,34.794136,k17_join,5000932,354
5000,7400,32.051154,34.794136,k17_join,5000932,383
5000,7410,32.0514515,34.7964239,k17_join,5000924,484
5000,7420,32.047027,34.793574,k17_join,5000936,337
5000,7430,32.0473153,34.8069704,k17_join,5000943,458
5000,7440,32.049152,34.7893,k17_join,5000935,324
5000,7450,32.049152,34.7893,k17_join,5000935,326
5000,7460,32.051746,34.806956,k17_join,5000943,310
5000,7470,32.0473153,34.8069704,k17_join,5000943,477
5000,7480,32.0568286,34.8037066,k17_join,5000923,376
5000,7490,32.051154,34.794136,k17_join,5000932,249
5000,7500,32.047165,34.810821,k17_join,5000946,437
5000,7510,32.053573,34.810347,k17_join,5000945,460
5000,7520,32.0568286,34.8037066,k17_join,5000923,338
5000,7530,32.049152,34.7893,k17_join,5000935,377
5000,7550,32.049152,34.7893,k17_join,5000935,347
5000,7560,32.051154,34.794136,k17_join,5000932,231
5000,7570,32.049152,34.7893,k17_join,5000935,263
5000,7600,32.044801,34.809766,k17_join,5000937,576
5000,7650,32.060687,34.805644,k17_join,5000922,325
5000,7720,32.043883,34.778843,k17_join,5000833,338
5000,7730,32.051991,34.781926,k17_join,5000823,381
5000,7740,32.051991,34.781926,k17_join,5000823,416
5000,7750,32.051991,34.781926,k17_join,5000823,374
5000,7760,32.043883,34.778843,k17_join,5000833,298
5000,7770,32.043883,34.778843,k17_join,5000833,347
5000,7780,32.043883,34.778843,k17_join,5000833,378
5000,7800,32.042045,34.775058,k17_join,5000832,364
5000,7810,32.042045,34.775058,k17_join,5000832,420
5000,7820,32.043883,34.778843,k17_join,5000833,440
5000,7830,32.043883,34.778843,k17_join,5000833,446
5000,7840,32.050286,34.780906,k17_join,5000822,327
5000,7850,32.043883,34.778843,k17_join,5000833,379
5000,7860,32.050286,34.780906,k17_join,5000822,336
5000,7870,32.050286,34.780906,k17_join,5000822,357
5000,7880,32.050286,34.780906,k17_join,5000822,306
5000,7900,32.0528329,34.7808059,k17_join,5000822,284
5000,7920,32.051991,34.781926,k17_join,5000823,374
5000,7930,32.042045,34.775058,k17_join,5000832,420
5000,7950,32.0528329,34.7808059,k17_join,5000822,244
5000,7970,32.0528329,34.7808059,k17_join,5000822,213
5000,8000,32.0528329,34.7808059,k17_join,5000822,238
5000,8210,32.0557945,34.7727223,k17_join,5000815,303
5000,8250,32.057122,34.757719,k17_join,5000711,316
5000,8270,32.04827,34.76973,k17_join,5000831,133
5000,8350,32.0462242,34.7572509,k17_join,5000732,498
5000,8360,32.0462242,34.7572509,k17_join,5000732,196
5000,8370,32.043807,34.764822,k17_join,5000741,279
5000,8380,32.0462242,34.7572509,k17_join,5000732,256
5000,8390,32.0462242,34.7572509,k17_join,5000732,394
5000,8400,32.043149,34.763569,k17_join,5000746,336
5000,8410,32.043149,34.763569,k17_join,5000746,393
5000,8420,32.043807,34.764822,k17_join,5000741,445
5000,8430,32.039066,34.768454,k17_join,5000745,337
5000,8440,32.039066,34.768454,k17_join,5000745,382
5000,8450,32.043149,34.763569,k17_join,5000746,376
5000,8460,32.043149,34.763569,k17_join,5000746,410
5000,8470,32.039488,34.760775,k17_join,5000742,253
5000,8480,32.039488,34.760775,k17_join,5000742,332
5000,8490,32.039488,34.760775,k17_join,5000742,383
5000,8500,32.03561,34.756724,k17_join,5000743,304
5000,8510,32.032313,34.75499,k17_join,5000744,298
5000,8520,32.035116,34.756681,k17_join,5000743,361
5000,8530,32.03561,34.756724,k17_join,5000743,398
5000,8540,32.039488,34.760775,k17_join,5000742,323
5000,8550,32.033137,34.753333,k17_join,5000744,450
5000,8560,32.032313,34.75499,k17_join,5000744,425
5000,8570,32.03561,34.756724,k17_join,5000743,447
5000,8580,32.039066,34.768454,k17_join,5000745,306
5000,8590,32.032313,34.75499,k17_join,5000744,342
5000,8600,32.043149,34.763569,k17_join,5000746,390
5000,8610,32.043807,34.764822,k17_join,5000741,324
5000,8620,32.035116,34.756681,k17_join,5000743,394
5000,8650,32.039488,34.760775,k17_join,5000742,285
5000,8700,32.0361437,34.7508846,k17_join,5000735,444
5000,8710,32.0361437,34.7508846,k17_join,5000735,306
5000,8720,32.0361437,34.7508846,k17_join,5000735,344
5000,8730,32.033137,34.753333,k17_join,5000744,374
5000,8740,32.0361437,34.7508846,k17_join,5000735,389
5000,8750,32.0390035,34.7531354,k17_join,5000734,372
5000,8760,32.0390035,34.7531354,k17_join,5000734,403
5000,8770,32.0390035,34.7531354,k17_join,5000734,425
5000,8780,32.0390035,34.7531354,k17_join,5000734,386
5000,8800,32.043303,34.755628,k17_join,5000733,220
5000,8810,32.033137,34.753333,k17_join,5000744,321
5000,8820,32.043303,34.755628,k17_join,5000733,302
5000,8840,32.0462242,34.7572509,k17_join,5000732,392
5000,8850,32.0462242,34.7572509,k17_join,5000732,282
5000,8860,32.0462242,34.7572509,k17_join,5000732,412
5000,8870,32.0462242,34.7572509,k17_join,5000732,314
5000,8900,32.051684,34.757062,k17_join,5000731,237
5000,8910,32.051684,34.757062,k17_join,5000731,228
5000,8920,32.051684,34.757062,k17_join,5000731,290
5000,8940,32.035813,34.747302,k17_join,5000725,361
5000,8950,32.033137,34.753333,k17_join,5000744,266
5000,8960,32.033137,34.753333,k17_join,5000744,454
5000,9160,32.051362,34.752761,k17_join,5000721,289
5000,9180,32.04686,34.748679,k17_join,5000722,269
5000,9190,32.04686,34.748679,k17_join,5000722,240
5000,9230,32.040383,34.747908,impute,5000725,357
5000,9250,32.040383,34.747908,k17_join,5000725,219
5000,9260,32.040383,34.747908,k17_join,5000725,275
5000,9270,32.040383,34.747908,k17_join,5000725,284
5000,9340,32.040383,34.747908,k17_join,5000725,205
5000,9350,32.035813,34.747302,k17_join,5000725,348
5000,9520,32.1145128,34.7899584,k17_join,5000113,72
5000,9540,32.1157444,34.8012739,k17_join,5000132,32
5000,9590,32.083731,34.799334,k17_join,5000435,47
5000,9620,32.051362,34.752761,k17_join,5000721,175
5000,9630,32.057571,34.802708,k17_join,5000923,137
5000,9650,32.04827,34.76973,k17_join,5000831,154
5000,9670,32.052211,34.761734,k17_join,5000715,165
5000,9680,32.1145128,34.7899584,k17_join,5000113,529
5000,9900,32.059978,34.784158,k17_join,5000623,21
5405,10,,,single,5405001,119
5407,10,,,single,5407001,61
5408,10,,,single,5408001,112
5410,10,,,single,5410001,188
5423,10,,,single,5423001,123
5424,10,,,single,5424001,193
5425,10,,,single,5425001,181
5426,10,,,single,5426001,404
5427,10,,,single,5427001,389
5427,20,,,single,5427001,597
5428,10,,,single,5428001,193
5429,10,,,single,5429001,144
5431,10,,,single,5431001,136
5432,10,,,single,5432001,90
5433,10,,,single,5433001,50
6000,10,32.430771,35.023454,k17_join,6000004,323
6000,20,32.430771,35.023454,k17_join,6000004,321
6000,30,32.430771,35.023454,k17_join,6000004,276
6000,40,32.430771,35.023454,k17_join,6000004,349
6000,50,32.430771,35.023454,k17_join,6000004,344
6000,60,32.430771,35.023454,k17_join,6000004,311
6000,70,32.430771,35.023454,k17_join,6000004,333
6000,80,32.430771,35.023454,k17_join,6000004,342
6000,90,32.430771,35.023454,k17_join,6000004,301
6000,100,32.430771,35.023454,k17_join,6000004,330
6000,110,32.430771,35.023454,k17_join,6000004,367
6000,120,32.430771,35.023454,k17_join,6000004,374
6000,130,32.430771,35.023454,k17_join,6000004,331
6000,140,32.430771,35.023454,k17_join,6000004,361
6000,150,32.430771,35.023454,k17_join,6000004,318
6000,160,32.430771,35.023454,k17_join,6000004,349
6100,10,32.0924226,34.8266348,k17_join,6100118,175
6100,20,32.0962085,34.8356018,k17_join,6100117,385
6100,30,32.0971604,34.8420754,k17_join,6100114,486
6100,40,32.0962085,34.8356018,k17_join,6100117,473
6100,50,32.0971604,34.8420754,k17_join,6100114,469
6100,60,32.0936084,34.8437411,k17_join,6100116,453
6100,70,32.0936084,34.8437411,k17_join,6100116,350
6100,80,32.0962085,34.8356018,k17_join,6100117,442
6100,90,32.0962085,34.8356018,k17_join,6100117,369
6100,100,32.0936084,34.8437411,k17_join,6100116,346
6100,110,32.0971604,34.8420754,k17_join,6100114,551
6100,120,32.0995258,34.8433802,k17_join,6100113,292
6100,130,32.0995258,34.8433802,k17_join,6100113,559
6100,140,32.0995258,34.8433802,k17_join,6100113,534
6100,150,32.0971604,34.8420754,k17_join,6100114,565
6100,160,32.0971604,34.8420754,k17_join,6100114,376
6100,180,32.0962085,34.8356018,k17_join,6100117,337
6100,190,32.096006,34.8338326,k17_join,6100117,420
6100,200,32.092844,34.8296961,k17_join,6100118,365
6100,210,32.092844,34.8296961,k17_join,6100118,297
6100,220,32.0924226,34.8266348,k17_join,6100118,471
6100,230,32.096006,34.8338326,k17_join,6100117,422
6100,240,32.0949677,34.8342922,k17_join,6100117,352
6100,250,32.092844,34.8296961,k17_join,6100118,380
6100,260,32.0924226,34.8266348,k17_join,6100118,432
6100,280,32.0949677,34.8342922,k17_join,6100117,438
6100,290,32.096006,34.8338326,k17_join,6100117,359
6100,310,32.0895435,34.8247582,k17_join,6100211,424
6100,320,32.0895435,34.8247582,k17_join,6100211,391
6100,330,32.0895435,34.8247582,k17_join,6100211,525
6100,340,32.0874959,34.8255633,k17_join,6100211,439
6100,350,32.0874959,34.8255633,k17_join,6100211,480
6100,360,32.0879911,34.8291842,k17_join,6100214,484
6100,370,32.0874959,34.8255633,k17_join,6100211,439
6100,380,32.0834626,34.8272708,k17_join,6100213,519
6100,390,32.0834626,34.8272708,k17_join,6100213,580
6100,400,32.0879911,34.8291842,k17_join,6100214,584
6100,410,32.0846562,34.825452,k17_join,6100213,430
6100,420,32.083281,34.8265604,k17_join,6100213,313
6100,430,32.0874959,34.8255633,k17_join,6100211,580
6100,470,32.0883061,34.8316026,k17_join,6100215,452
6100,480,32.0879911,34.8291842,k17_join,6100214,416
6100,490,32.0879911,34.8291842,k17_join,6100214,466
6100,500,32.0893322,34.8294403,k17_join,6100215,456
6100,510,32.0893322,34.8294403,k17_join,6100215,364
6100,530,32.0883061,34.8316026,k17_join,6100215,592
6100,540,32.0874915,34.8303845,k17_join,6100215,460
6100,550,32.0883061,34.8316026,k17_join,6100215,592
6100,560,32.0893322,34.8294403,k17_join,6100215,591
6100,570,32.0874915,34.8303845,k17_join,6100215,481
6100,580,32.0879876,34.8327989,k17_join,6100215,449
6100,600,32.0879876,34.8327989,k17_join,6100215,594
6100,610,32.0879876,34.8327989,k17_join,6100215,554
6100,620,32.0879876,34.8327989,k17_join,6100215,651
6100,630,32.0879876,34.8327989,k17_join,6100215,604
6100,640,32.0917369,34.8407791,k17_join,6100325,419
6100,650,32.0917369,34.8407791,k17_join,6100325,435
6100,660,32.0917369,34.8407791,k17_join,6100325,424
6100,670,32.0879876,34.8327989,k17_join,6100215,653
6100,680,32.0879876,34.8327989,k17_join,6100215,567
6100,690,32.0896652,34.836786,k17_join,6100216,687
6100,700,32.0825465,34.8426066,k17_join,6100322,538
6100,710,32.0825465,34.8426066,k17_join,6100322,608
6100,720,32.0825465,34.8426066,k17_join,6100322,466
6100,730,32.0917369,34.8407791,k17_join,6100325,604
6100,740,32.0895765,34.8431379,k17_join,6100325,607
6100,750,32.0855403,34.8421509,k17_join,6100323,521
6100,760,32.0825465,34.8426066,k17_join,6100322,636
6100,770,32.0895765,34.8431379,k17_join,6100325,527
6100,780,32.0825465,34.8426066,k17_join,6100322,608
6100,790,32.0825465,34.8426066,k17_join,6100322,649
6100,800,32.0825465,34.8426066,k17_join,6100322,534
6100,810,32.0855403,34.8421509,k17_join,6100323,639
6100,820,32.0786301,34.8328875,k17_join,6100223,595
6100,830,32.0712458,34.8385563,k17_join,6100315,672
6100,840,32.0786301,34.8328875,k17_join,6100223,531
6100,850,32.0712458,34.8385563,k17_join,6100315,569
6100,860,32.0715679,34.8414614,k17_join,6100315,537
6100,870,32.0756365,34.8352529,k17_join,6100314,607
6100,880,32.0756365,34.8352529,k17_join,6100314,489
6100,890,32.0830082,34.8383122,k17_join,6100311,623
6100,900,32.0842999,34.8372834,k17_join,6100311,510
6100,910,32.0800564,34.8341948,k17_join,6100223,399
6100,920,32.0783262,34.8379031,k17_join,6100317,498
6100,930,32.0786301,34.8328875,k17_join,6100223,500
6100,940,32.0830082,34.8383122,k17_join,6100311,449
6100,950,32.0783262,34.8379031,k17_join,6100317,478
6100,960,32.0830082,34.8383122,k17_join,6100311,310
6100,970,32.0830082,34.8383122,k17_join,6100311,491
6100,980,32.0830293,34.8281871,k17_join,6100221,662
6100,990,32.0842999,34.8372834,k17_join,6100311,481
6100,1000,32.0842999,34.8372834,k17_join,6100311,499
6100,1010,32.0830293,34.8281871,k17_join,6100221,376
6100,1020,32.0830293,34.8281871,k17_join,6100221,434
6100,1030,32.0830293,34.8281871,k17_join,6100221,353
6100,1040,32.0796488,34.8279246,k17_join,6100222,499
6100,1050,32.0815833,34.8302239,k17_join,6100222,484
6100,1060,32.0803272,34.8313725,k17_join,6100224,581
6100,1070,32.0791269,34.8314194,k17_join,6100223,442
6100,1080,32.0791269,34.8314194,k17_join,6100223,635
6100,1090,32.0791269,34.8314194,k17_join,6100223,350
6100,1100,32.0842999,34.8372834,k17_join,6100311,548
6100,1110,32.0803272,34.8313725,k17_join,6100224,612
6100,1120,32.0803272,34.8313725,k17_join,6100224,517
6100,1130,32.0712458,34.8385563,k17_join,6100315,562
6100,1140,32.0712458,34.8385563,k17_join,6100315,631
6100,1150,32.0712458,34.8385563,k17_join,6100315,684
6100,1160,32.0712458,34.8385563,k17_join,6100315,607
6100,1170,32.0756365,34.8352529,k17_join,6100314,491
6100,1180,32.0756365,34.8352529,k17_join,6100314,501
6100,1190,32.0786301,34.8328875,k17_join,6100223,474
6100,1200,32.0800564,34.8341948,k17_join,6100223,453
6100,1210,32.0800564,34.8341948,k17_join,6100223,367
6100,1220,32.0783262,34.8379031,k17_join,6100317,57
6100,1230,32.0725295,34.8365915,k17_join,6100315,605
6100,1240,32.0895765,34.8431379,k17_join,6100325,503
6100,1250,32.0895765,34.8431379,k17_join,6100325,415
6100,1260,32.0855403,34.8421509,k17_join,6100323,573
6100,1270,32.0855403,34.8421509,k17_join,6100323,453
6100,1290,32.0712458,34.8385563,k17_join,6100315,494
6100,1300,32.0796488,34.8279246,k17_join,6100222,311
6100,1350,32.0830082,34.8383122,k17_join,6100311,464
6100,1400,32.0995258,34.8433802,k17_join,6100113,328
6200,10,32.0252481,34.7598849,k17_join,6200413,374
6200,20,32.024791,34.755244,k17_join,6200411,382
6200,30,32.0252481,34.7598849,k17_join,6200413,394
6200,40,32.024791,34.755244,k17_join,6200411,283
6200,50,32.0290989,34.7561567,k17_join,6200412,355
6200,70,32.0279481,34.7513273,k17_join,6200412,435
6200,80,32.0279481,34.7513273,k17_join,6200412,393
6200,90,32.0279481,34.7513273,k17_join,6200412,479
6200,100,32.024791,34.755244,k17_join,6200411,376
6200,110,32.0279481,34.7513273,k17_join,6200412,410
6200,120,32.0279481,34.7513273,k17_join,6200412,379
6200,130,32.0290989,34.7561567,k17_join,6200412,440
6200,140,32.0290989,34.7561567,k17_join,6200412,328
6200,150,32.0252481,34.7598849,k17_join,6200413,409
6200,160,32.0295246,34.7460431,k17_join,6200112,253
6200,170,32.0295246,34.7460431,k17_join,6200112,336
6200,180,32.0295246,34.7460431,k17_join,6200112,358
6200,190,32.0295246,34.7460431,k17_join,6200112,412
6200,200,32.0295246,34.7460431,k17_join,6200112,225
6200,210,32.0295246,34.7460431,k17_join,6200112,322
6200,220,32.0295246,34.7460431,k17_join,6200112,344
6200,230,32.0295246,34.7460431,k17_join,6200112,424
6200,240,32.0238236,34.7455481,k17_join,6200114,370
6200,250,32.0238236,34.7455481,k17_join,6200114,292
6200,260,32.0295246,34.7460431,k17_join,6200112,242
6200,270,32.0295246,34.7460431,k17_join,6200112,323
6200,280,32.0240002,34.7490335,k17_join,6200321,209
6200,290,32.0238236,34.7455481,k17_join,6200114,406
6200,300,32.0238236,34.7455481,k17_join,6200114,312
6200,310,32.0238236,34.7455481,k17_join,6200114,454
6200,320,32.0265226,34.7430782,k17_join,6200115,358
6200,330,32.0238236,34.7455481,k17_join,6200114,285
6200,340,32.0265226,34.7430782,k17_join,6200115,310
6200,350,32.0265226,34.7430782,k17_join,6200115,427
6200,360,32.0265226,34.7430782,k17_join,6200115,350
6200,370,32.0265226,34.7430782,k17_join,6200115,331
6200,380,32.0191292,34.7469807,k17_join,6200315,353
6200,390,32.0229382,34.7409761,k17_join,6200115,230
6200,400,32.0229382,34.7409761,k17_join,6200115,356
6200,410,32.0191292,34.7469807,k17_join,6200315,393
6200,420,32.0229382,34.7409761,k17_join,6200115,356
6200,430,32.0199907,34.7399731,k17_join,6200211,356
6200,440,32.0199907,34.7399731,k17_join,6200211,439
6200,450,32.0229382,34.7409761,k17_join,6200115,293
6200,460,32.015879,34.748903,k17_join,6200222,386
6200,470,32.015879,34.748903,k17_join,6200222,360
6200,480,32.0137412,34.7442187,k17_join,6200225,298
6200,490,32.0143734,34.7464752,k17_join,6200222,360
6200,500,32.0143734,34.7464752,k17_join,6200222,349
6200,510,32.0191292,34.7469807,k17_join,6200315,304
6200,520,32.0191292,34.7469807,k17_join,6200315,461
6200,530,32.0183189,34.7534433,k17_join,6200311,457
6200,540,32.0183189,34.7534433,k17_join,6200311,447
6200,550,32.0183189,34.7534433,k17_join,6200311,351
6200,560,32.0130186,34.748266,k17_join,6200223,314
6200,570,32.0191292,34.7469807,k17_join,6200315,337
6200,580,32.0191292,34.7469807,k17_join,6200315,388
6200,590,32.0191292,34.7469807,k17_join,6200315,282
6200,600,32.0208714,34.7489685,k17_join,6200315,322
6200,610,32.0208714,34.7489685,k17_join,6200315,437
6200,620,32.0191292,34.7469807,k17_join,6200315,342
6200,630,32.0191292,34.7469807,k17_join,6200315,459
6200,640,32.0208714,34.7489685,k17_join,6200315,348
6200,650,32.0208714,34.7489685,k17_join,6200315,374
6200,660,32.0183189,34.7534433,k17_join,6200311,460
6200,670,32.0183189,34.7534433,k17_join,6200311,332
6200,680,32.0208714,34.7489685,k17_join,6200315,286
6200,690,32.0208714,34.7489685,k17_join,6200315,385
6200,700,32.0240002,34.7490335,k17_join,6200321,407
6200,710,32.0240002,34.7490335,k17_join,6200321,371
6200,720,32.0240002,34.7490335,k17_join,6200321,389
6200,730,32.024791,34.755244,k17_join,6200411,325
6200,740,32.024791,34.755244,k17_join,6200411,375
6200,750,32.024791,34.755244,k17_join,6200411,366
6200,760,32.024791,34.755244,k17_join,6200411,264
6200,770,32.024791,34.755244,k17_join,6200411,432
6200,780,32.0240002,34.7490335,k17_join,6200321,359
6200,790,32.0240002,34.7490335,k17_join,6200321,373
6200,800,32.0295246,34.7460431,k17_join,6200112,319
6200,810,32.0295246,34.7460431,k17_join,6200112,325
6200,820,32.0180871,34.7600824,k17_join,6200421,328
6200,830,32.02198,34.7588689,k17_join,6200421,321
6200,840,32.0180871,34.7600824,k17_join,6200421,378
6200,850,32.0180871,34.7600824,k17_join,6200421,292
6200,860,32.02198,34.7588689,k17_join,6200421,368
6200,880,32.02198,34.7588689,k17_join,6200421,226
6200,890,32.0180871,34.7600824,k17_join,6200421,397
6200,910,32.0188486,34.7560894,k17_join,6200423,289
6200,920,32.0188486,34.7560894,k17_join,6200423,276
6200,930,32.0202866,34.7588716,k17_join,6200422,353
6200,940,32.0188486,34.7560894,k17_join,6200423,408
6200,950,32.0118469,34.7540142,k17_join,6200511,264
6200,960,32.0111381,34.7598194,k17_join,6200513,359
6200,970,32.0095813,34.7607316,k17_join,6200514,286
6200,980,32.0118469,34.7540142,k17_join,6200511,438
6200,990,32.0111381,34.7598194,k17_join,6200513,369
6200,1000,32.0095813,34.7607316,k17_join,6200514,464
6200,1010,32.0095813,34.7607316,k17_join,6200514,357
6200,1030,32.02198,34.7588689,k17_join,6200421,436
6200,1040,32.0202866,34.7588716,k17_join,6200422,334
6200,1050,32.0208714,34.7489685,k17_join,6200315,348
6200,1060,32.0208714,34.7489685,k17_join,6200315,387
6200,1070,32.0240002,34.7490335,k17_join,6200321,428
6200,1080,32.0290989,34.7561567,k17_join,6200412,350
6200,1090,32.0171294,34.7415304,k17_join,6200214,315
6200,1100,32.0265226,34.7430782,k17_join,6200115,361
6200,1110,32.0238236,34.7455481,k17_join,6200114,257
6200,1120,32.0295246,34.7460431,k17_join,6200112,224
6200,1130,32.0171294,34.7415304,k17_join,6200214,334
6200,1140,32.0295246,34.7460431,k17_join,6200112,254
6200,1150,32.0295246,34.7460431,k17_join,6200112,293
6200,1160,32.0238236,34.7455481,k17_join,6200114,296
6200,1170,32.0265226,34.7430782,k17_join,6200115,253
6200,1180,32.0191292,34.7469807,k17_join,6200315,380
6200,1190,32.0199907,34.7399731,k17_join,6200211,294
6200,1200,32.0171294,34.7415304,k17_join,6200214,328
6200,1210,32.0170678,34.7395901,k17_join,6200213,336
6200,1220,32.0171294,34.7415304,k17_join,6200214,425
6200,1230,32.0137412,34.7442187,k17_join,6200225,365
6200,1240,32.0171294,34.7415304,k17_join,6200214,431
6200,1250,32.0170678,34.7395901,k17_join,6200213,455
6200,1260,32.0171294,34.7415304,k17_join,6200214,276
6200,1270,32.0171294,34.7415304,k17_join,6200214,410
6200,1280,32.0229382,34.7409761,k17_join,6200115,445
6200,1290,32.0170678,34.7395901,k17_join,6200213,352
6200,1300,32.0199907,34.7399731,k17_join,6200211,386
6200,1310,32.0143734,34.7464752,k17_join,6200222,380
6200,1320,32.0137412,34.7442187,k17_join,6200225,301
6200,1330,32.0137412,34.7442187,k17_join,6200225,395
6200,1340,32.0137412,34.7442187,k17_join,6200225,272
6200,1350,32.0130186,34.748266,k17_join,6200223,296
6200,1360,32.0137412,34.7442187,k17_join,6200225,371
6200,1370,32.0137412,34.7442187,k17_join,6200225,395
6200,1380,32.015879,34.748903,k17_join,6200222,393
6200,1390,32.0130186,34.748266,k17_join,6200223,422
6200,1400,32.0130186,34.748266,k17_join,6200223,327
6200,1410,32.0143734,34.7464752,k17_join,6200222,430
6200,1420,32.0143734,34.7464752,k17_join,6200222,341
6200,1430,32.0191292,34.7469807,k17_join,6200315,415
6200,1440,32.0208714,34.7489685,k17_join,6200315,397
6200,1450,32.0191292,34.7469807,k17_join,6200315,435
6200,1460,32.015879,34.748903,k17_join,6200222,277
6200,1470,32.015879,34.748903,k17_join,6200222,349
6200,1480,32.0137412,34.7442187,k17_join,6200225,287
6200,1490,32.0137412,34.7442187,k17_join,6200225,359
6200,1500,32.0143734,34.7464752,k17_join,6200222,329
6200,1510,32.0183189,34.7534433,k17_join,6200311,289
6200,1520,32.0191292,34.7469807,k17_join,6200315,346
6200,1530,32.0202866,34.7588716,k17_join,6200422,436
6200,1540,32.0118469,34.7540142,k17_join,6200511,303
6200,1550,32.013232,34.7558447,k17_join,6200511,402
6200,1560,32.013232,34.7558447,k17_join,6200511,329
6200,1570,32.013232,34.7558447,k17_join,6200511,323
6200,1580,32.013232,34.7558447,k17_join,6200511,425
6200,1590,32.0111381,34.7598194,k17_join,6200513,357
6200,1600,32.0095813,34.7607316,k17_join,6200514,394
6200,1610,32.0082848,34.7567573,k17_join,6200521,469
6200,1620,32.0118469,34.7540142,k17_join,6200511,334
6200,1630,32.0082848,34.7567573,k17_join,6200521,369
6200,1640,32.0040139,34.7510578,k17_join,6200523,399
6200,1650,32.0040139,34.7510578,k17_join,6200523,399
6200,1660,32.0040139,34.7510578,k17_join,6200523,318
6200,1670,32.0040139,34.7510578,k17_join,6200523,357
6200,1680,32.0040139,34.7510578,k17_join,6200523,380
6200,1690,32.0118469,34.7540142,k17_join,6200511,319
6200,1700,32.0118469,34.7540142,k17_join,6200511,480
6200,1710,32.013232,34.7558447,k17_join,6200511,417
6200,1720,32.0118469,34.7540142,k17_join,6200511,273
6200,1730,32.0082848,34.7567573,k17_join,6200521,387
6200,1740,32.0082848,34.7567573,k17_join,6200521,269
6200,1750,32.0040139,34.7510578,k17_join,6200523,513
6200,1760,32.0111381,34.7598194,k17_join,6200513,372
6200,1770,32.0095813,34.7607316,k17_join,6200514,303
6200,1780,32.0111381,34.7598194,k17_join,6200513,252
6200,1790,32.0118469,34.7540142,k17_join,6200511,458
6200,1800,32.0183189,34.7534433,k17_join,6200311,335
6200,1810,32.0183189,34.7534433,k17_join,6200311,363
6200,1820,32.0183189,34.7534433,k17_join,6200311,375
6200,1830,32.0208714,34.7489685,k17_join,6200315,320
6200,1840,32.0191292,34.7469807,k17_join,6200315,316
6200,1870,32.0295246,34.7460431,k17_join,6200112,317
6200,1900,32.0130186,34.748266,k17_join,6200223,329
6200,1940,32.0170678,34.7395901,k17_join,6200213,353
6200,1950,32.0170678,34.7395901,k17_join,6200213,446
6200,1960,32.0137412,34.7442187,k17_join,6200225,432
6200,1970,32.0137412,34.7442187,k17_join,6200225,310
6200,1980,32.0137412,34.7442187,k17_join,6200225,306
6200,2000,32.0171294,34.7415304,k17_join,6200214,358
6200,2020,32.0199907,34.7399731,k17_join,6200211,388
6200,9500,32.0130186,34.748266,k17_join,6200223,356
6300,10,32.0768345,34.8102435,k17_join,6300012,328
6300,20,32.0797886,34.8084441,k17_join,6300012,486
6300,30,32.0797886,34.8084441,k17_join,6300012,440
