semel,ballot,lat,lng,coord_src,stat95,valid
2100,90,32.7576177,34.973643,addr_raw,2100006,351
2100,100,32.7562372,34.9706231,addr_raw,2100006,286
2100,110,32.7601712,34.9701874,addr_raw,2100004,390
2100,120,32.7601712,34.9701874,impute,2100004,350
2100,130,32.7523214,34.9716721,impute,2100007,297
2100,140,32.7523214,34.9716721,addr_raw,2100007,348
2100,150,32.7523214,34.9716721,impute,2100007,250
2100,160,32.7653351,34.9723465,addr_raw,2100005,297
2100,170,32.7653351,34.9723465,impute,2100005,319
2100,180,32.7653351,34.9723465,impute,2100005,306
2100,200,32.7648493,34.9684264,addr_raw,2100003,274
2100,210,32.7589676,34.9668605,addr_raw,2100003,302
2100,220,32.7589676,34.9668605,impute,2100003,374
2100,230,32.7589676,34.9668605,addr_raw,2100003,258
2100,240,32.7648493,34.9684264,addr_raw,2100003,310
2100,260,32.7653351,34.9723465,addr_raw,2100005,435
2100,270,32.7653351,34.9723465,addr_raw,2100005,289
2100,300,32.7601712,34.9701874,addr_raw,2100004,283
2100,9500,32.7653351,34.9723465,addr_raw,2100005,368
2200,10,31.0649184,35.0258622,addr_raw,2200002,324
2200,20,31.0649184,35.0258622,addr_raw,2200002,247
2200,30,31.0669228,35.0384685,addr_raw,2200007,293
2200,40,31.0649184,35.0258622,addr_raw,2200002,304
2200,50,31.0675261,35.0157094,addr_raw,2200001,286
2200,80,31.0656576,35.0345435,addr_raw,2200004,228
2200,90,31.0656576,35.0345435,addr_raw,2200004,277
2200,100,31.0645705,35.0362597,addr_raw,2200004,308
2200,110,31.0626315,35.0392247,addr_raw,2200005,250
2200,120,31.0656576,35.0345435,addr_raw,2200004,268
2200,130,31.062764,35.0348997,addr_raw,2200003,277
2200,140,31.062764,35.0348997,addr_raw,2200003,237
2200,150,31.0688035,35.029486,addr_raw,2200011,233
2200,170,31.0686612,35.0366482,addr_city,2200007,242
2200,180,31.062764,35.0348997,addr_raw,2200003,263
2200,190,31.0686612,35.0366482,addr_city,2200007,341
2200,200,31.0765005,35.0386079,addr_raw,2200008,224
2200,210,31.0626315,35.0392247,addr_raw,2200005,230
2200,220,31.0686612,35.0366482,addr_city,2200007,276
2200,230,31.0688035,35.029486,addr_raw,2200011,254
2200,240,31.0688035,35.029486,addr_raw,2200011,194
2200,250,31.0686612,35.0366482,addr_city,2200007,329
2200,260,31.0686612,35.0366482,addr_city,2200007,221
2200,270,31.0710213,35.0413325,addr_raw,2200006,359
2200,280,31.0765005,35.0386079,addr_raw,2200008,284
2200,290,31.0686612,35.0366482,addr_city,2200007,334
2200,300,31.0734392,35.0422367,addr_raw,2200006,289
2200,310,31.0734392,35.0422367,addr_raw,2200006,330
2200,320,31.0765005,35.0386079,addr_raw,2200008,293
2200,330,31.0710213,35.0413325,addr_raw,2200006,235
2200,340,31.0688035,35.029486,addr_raw,2200011,181
2200,360,31.0571785,35.0349694,addr_raw,2200005,249
2200,370,31.0571785,35.0349694,addr_raw,2200005,237
2200,400,31.0794244,35.0409469,addr_raw,2200009,272
2200,410,31.077465,35.0415723,addr_raw,2200009,267
2200,420,31.0791577,35.0402859,addr_raw,2200009,342
2200,430,31.077465,35.0415723,addr_raw,2200009,275
2200,440,31.0796674,35.0402882,addr_raw,2200009,354
2200,450,31.0734392,35.0422367,addr_raw,2200006,251
2200,460,31.0686612,35.0366482,addr_city,2200007,333
2200,660,31.0733493,35.0272623,addr_raw,2200012,292
2200,670,31.0733493,35.0272623,addr_raw,2200012,282
2200,680,31.0733493,35.0272623,addr_raw,2200012,294
2200,690,31.0733493,35.0272623,addr_raw,2200012,241
2300,10,32.7324961,35.1448043,addr_raw,2300001,337
2300,20,32.727196,35.1403,addr_street,2300001,407
2300,30,32.7234185,35.1397702,addr_raw,2300001,414
2300,40,32.7203762,35.134911,addr_raw,2300001,254
2300,50,32.7203762,35.134911,impute,2300001,426
2300,60,32.7166457,35.1270932,addr_raw,2300002,434
2300,70,32.7166457,35.1270932,addr_raw,2300002,521
2300,80,32.7108121,35.1216396,addr_raw,2300003,420
2300,90,32.7161543,35.126841,addr_city,2300002,456
2300,100,32.7082758,35.1260248,addr_raw,2300003,350
2300,110,32.7065699,35.1318402,addr_raw,2300003,595
2300,120,32.7082758,35.1260248,addr_raw,2300003,465
2300,130,32.7082758,35.1260248,addr_raw,2300003,369
2300,140,32.7108121,35.1216396,addr_raw,2300003,427
2300,150,32.7108121,35.1216396,impute,2300003,432
2300,160,32.7234185,35.1397702,addr_raw,2300001,428
2300,170,32.71101,35.103763,addr_raw,2300004,245
2300,190,32.7203762,35.134911,addr_raw,2300001,218
2300,200,32.7324961,35.1448043,addr_raw,2300001,314
2300,220,32.7108121,35.1216396,addr_raw,2300003,285
2400,10,32.0314285,34.8624291,impute,2400002,199
2400,20,32.0314285,34.8624291,impute,2400002,305
2400,30,32.0314285,34.8624291,addr_raw,2400002,371
2400,40,32.0314285,34.8624291,impute,2400002,284
2400,50,32.0276896,34.8562389,addr_expanded,2400007,255
2400,60,32.0250927,34.8610546,addr_raw,2400004,252
2400,70,32.0250927,34.8610546,impute,2400004,324
2400,80,32.0250927,34.8610546,impute,2400004,378
2400,90,,,none,,251
2400,100,32.0301032,34.864437,impute,2400002,331
2400,110,32.0301032,34.864437,impute,2400002,355
2400,120,32.0301032,34.864437,addr_raw,2400002,387
2400,130,32.0250927,34.8610546,addr_raw,2400004,271
2400,140,32.025413,34.859628,addr_raw,2400006,371
2400,150,32.025413,34.859628,impute,2400006,322
2400,160,32.0301032,34.864437,addr_raw,2400002,285
2400,170,32.0314285,34.8624291,addr_raw,2400002,315
2400,180,32.0262778,34.8629809,addr_raw,2400003,403
2400,190,32.0262778,34.8629809,addr_raw,2400003,380
2400,200,32.0262778,34.8629809,impute,2400003,270
2400,210,32.0256553,34.8524437,addr_raw,2400008,341
2400,220,32.0314285,34.8624291,addr_raw,2400002,148
2400,230,32.0301032,34.864437,addr_raw,2400002,286
2400,240,32.0301032,34.864437,impute,2400002,255
2400,250,32.0276896,34.8562389,addr_expanded,2400007,470
2400,260,32.0262778,34.8629809,addr_raw,2400003,218
2400,270,32.0331908,34.8568648,addr_raw,2400007,406
2400,280,32.0276896,34.8562389,addr_expanded,2400007,342
2400,290,32.0331908,34.8568648,addr_raw,2400007,440
2400,300,32.0331908,34.8568648,impute,2400007,336
2400,310,32.0331908,34.8568648,impute,2400007,359
2400,320,32.0331908,34.8568648,addr_raw,2400007,456
2400,330,32.0331908,34.8568648,addr_raw,2400007,469
2400,340,32.0276896,34.8562389,addr_expanded,2400007,485
2400,350,32.0331908,34.8568648,addr_raw,2400007,374
2400,360,32.0276896,34.8562389,addr_expanded,2400007,417
2400,370,32.0276896,34.8562389,impute,2400007,367
2400,380,32.0276896,34.8562389,impute,2400007,259
2500,10,32.7620726,35.0470405,addr_raw,2500003,387
2500,20,32.7620726,35.0470405,addr_raw,2500003,387
2500,30,32.7651922,35.0504798,addr_raw,2500003,357
2500,40,32.7620726,35.0470405,addr_raw,2500003,330
2500,50,32.7708797,35.0381249,addr_city,2500004,199
2500,60,32.7708797,35.0381249,addr_city,2500004,354
2500,70,32.7707754,35.0464424,addr_raw,2500002,356
2500,80,32.7729616,35.0427361,addr_raw,2500002,259
2500,90,32.7707754,35.0464424,addr_raw,2500002,353
2500,100,32.77434,35.0341935,addr_raw,2500001,296
2500,110,32.7751743,35.0308847,addr_raw,2500001,345
2500,120,32.77434,35.0341935,addr_raw,2500001,185
2500,130,32.7751743,35.0308847,addr_raw,2500001,265
2500,140,32.77434,35.0341935,addr_raw,2500001,283
2500,190,32.7720811,35.0387893,addr_raw,2500004,411
2500,200,32.770021,35.038088,addr_street,2500004,372
2500,210,32.7645438,35.0437585,addr_raw,2500004,333
2500,220,32.7720811,35.0387893,addr_raw,2500004,485
2500,230,32.770021,35.038088,addr_street,2500004,480
2500,240,32.7718279,35.0344974,addr_raw,2500005,374
2500,250,32.7678425,35.0378031,addr_raw,2500004,391
2500,260,32.7678425,35.0378031,addr_raw,2500004,460
2500,270,32.770021,35.038088,addr_street,2500004,412
2500,280,32.7645438,35.0437585,addr_raw,2500004,384
2500,290,32.7678425,35.0378031,addr_raw,2500004,558
2500,300,32.7678425,35.0378031,addr_raw,2500004,363
2500,310,32.7678425,35.0378031,addr_raw,2500004,338
2500,320,32.7729616,35.0427361,addr_raw,2500002,321
2530,10,,,single,2530,477
2530,20,,,single,2530,443
2530,30,,,single,2530,364
2530,40,,,single,2530,407
2530,50,,,single,2530,414
2530,60,,,single,2530,453
2530,70,,,single,2530,312
2530,80,,,single,2530,266
2550,10,31.8193255,34.7763492,addr_raw,2550001,291
2550,20,31.8169985,34.7782504,addr_raw,2550001,325
2550,30,31.8169985,34.7782504,impute,2550001,390
2550,40,31.8169985,34.7782504,impute,2550001,391
2550,50,31.8116843,34.7739819,impute,2550002,326
2550,60,31.8116843,34.7739819,addr_raw,2550002,462
2550,70,31.8193255,34.7763492,addr_raw,2550001,388
2550,80,31.8193255,34.7763492,impute,2550001,417
2550,90,31.8108247,34.7847491,addr_raw,2550003,459
2550,100,31.8169985,34.7782504,addr_raw,2550001,448
2550,110,31.8116843,34.7739819,addr_raw,2550002,562
2550,120,31.8108247,34.7847491,addr_raw,2550003,331
2550,130,31.8108247,34.7847491,addr_raw,2550003,363
2550,140,31.8108247,34.7847491,impute,2550003,325
2550,150,31.8108247,34.7847491,addr_raw,2550003,332
2550,160,31.8108247,34.7847491,addr_raw,2550003,338
2560,10,31.2605555,35.2366249,addr_raw,2560006,383
2560,20,31.2577091,35.20559,addr_raw,2560002,295
2560,30,31.2577091,35.20559,addr_raw,2560002,273
2560,40,31.2577091,35.20559,impute,2560002,364
2560,50,31.258087,35.2141275,addr_raw,2560003,278
2560,60,31.258087,35.2141275,addr_raw,2560003,210
2560,70,31.2560634,35.2179558,addr_raw,2560005,181
2560,80,31.2505598,35.2173127,addr_raw,2560005,265
2560,90,31.2505598,35.2173127,impute,2560005,284
2560,100,31.2598469,35.2129401,addr_raw,2560003,284
2560,110,31.2605555,35.2366249,addr_raw,2560006,261
2560,120,31.2621358,35.2047301,addr_raw,2560001,445
2560,130,31.2505598,35.2173127,addr_raw,2560005,341
2560,140,31.2605555,35.2366249,addr_raw,2560006,333
2560,150,31.2605555,35.2366249,addr_raw,2560006,258
2560,160,31.2577091,35.20559,addr_raw,2560002,255
2560,170,31.2577091,35.20559,addr_raw,2560002,306
2560,180,31.2598469,35.2129401,addr_raw,2560003,282
2560,190,31.2525494,35.2004863,addr_raw,2560003,287
2560,200,31.258087,35.2141275,addr_raw,2560003,192
2560,210,31.2605555,35.2366249,addr_raw,2560006,478
2560,220,31.2621358,35.2047301,addr_raw,2560001,427
2560,230,31.2704166,35.2117179,addr_raw,2560006,509
2560,240,31.2704166,35.2117179,addr_raw,2560006,401
2560,250,31.2621358,35.2047301,addr_raw,2560001,281
2560,260,31.2704166,35.2117179,addr_raw,2560006,417
2560,270,31.2621358,35.2047301,addr_raw,2560001,349
2560,280,31.2621358,35.2047301,addr_raw,2560001,362
2560,300,31.2525494,35.2004863,addr_raw,2560003,328
2560,310,31.258087,35.2141275,addr_raw,2560003,214
2560,320,31.2621358,35.2047301,addr_raw,2560001,265
2560,330,31.2505598,35.2173127,addr_raw,2560005,358
2560,350,31.2605555,35.2366249,addr_raw,2560006,299
2600,10,29.5610118,34.9447845,addr_raw,2600006,151
2600,20,29.5610118,34.9447845,addr_raw,2600006,211
2600,30,29.555279,34.945062,addr_street,2600010,204
2600,40,29.5579613,34.9501909,addr_raw,2600003,48
2600,50,29.5639657,34.9534833,addr_expanded,2600004,274
2600,60,29.5639657,34.9534833,addr_expanded,2600004,227
2600,70,29.566546,34.951845,addr_street,2600004,195
2600,80,29.5579613,34.9501909,addr_raw,2600003,205
2600,90,29.5638946,34.9486875,addr_raw,2600005,178
2600,100,29.5638946,34.9486875,addr_raw,2600005,231
2600,110,29.5638946,34.9486875,addr_raw,2600005,269
2600,120,29.5601288,34.9440799,addr_raw,2600006,164
2600,130,29.555279,34.945062,addr_street,2600010,245
2600,140,29.5601288,34.9440799,addr_raw,2600006,167
2600,150,29.5639657,34.9534833,addr_expanded,2600004,163
2600,160,29.566546,34.951845,addr_street,2600004,249
2600,170,29.5579613,34.9501909,addr_raw,2600003,86
2600,180,29.555279,34.945062,addr_street,2600010,228
2600,190,29.5579613,34.9501909,addr_raw,2600003,94
2600,200,29.5638946,34.9486875,addr_raw,2600005,229
2600,210,29.5639657,34.9534833,addr_expanded,2600004,188
2600,220,29.5579613,34.9501909,addr_raw,2600003,132
2600,230,29.5610118,34.9447845,addr_raw,2600006,190
2600,260,29.555279,34.945062,addr_street,2600010,150
2600,280,29.5555402,34.9338061,addr_raw,2600009,189
2600,290,29.5555402,34.9338061,addr_raw,2600009,408
2600,300,29.558466,34.939527,addr_raw,2600008,212
2600,310,29.5601288,34.9440799,addr_raw,2600006,197
2600,320,29.5627586,34.9373524,addr_raw,2600007,260
2600,330,29.5627586,34.9373524,impute,2600007,59
2600,340,29.558466,34.939527,addr_raw,2600008,253
2600,350,29.5611377,34.9358346,addr_raw,2600008,152
2600,360,29.555279,34.945062,addr_street,2600010,336
2600,370,29.5489973,34.9434815,addr_raw,2600012,300
2600,380,29.5627586,34.9373524,addr_raw,2600007,309
2600,390,29.5611377,34.9358346,addr_raw,2600008,260
2600,400,29.5555402,34.9338061,addr_raw,2600009,323
2600,410,29.5489973,34.9434815,addr_raw,2600012,178
2600,420,29.5489973,34.9434815,addr_raw,2600012,232
2600,430,29.555279,34.945062,addr_street,2600010,280
2600,440,29.5489973,34.9434815,addr_raw,2600012,198
2600,450,29.5489973,34.9434815,impute,2600012,195
2600,460,29.5611377,34.9358346,addr_raw,2600008,412
2600,470,29.5611377,34.9358346,addr_raw,2600008,308
2600,480,29.5555402,34.9338061,addr_raw,2600009,439
2600,490,29.5489973,34.9434815,addr_raw,2600012,228
2600,500,29.555279,34.945062,addr_street,2600010,269
2600,510,29.555279,34.945062,addr_street,2600010,285
2600,520,29.555279,34.945062,impute,2600010,157
2600,530,29.5627586,34.9373524,addr_raw,2600007,212
2600,540,29.5627586,34.9373524,addr_raw,2600007,237
2600,570,29.555279,34.945062,addr_street,2600010,208
2600,600,29.566546,34.951845,addr_street,2600004,246
2600,610,29.5638946,34.9486875,addr_raw,2600005,97
2600,620,29.5601288,34.9440799,addr_raw,2600006,135
2600,630,29.5610118,34.9447845,addr_raw,2600006,151
2600,640,29.5627586,34.9373524,addr_raw,2600007,230
2600,650,29.5501999,34.933104,addr_raw,2600012,340
2600,660,29.5501999,34.933104,addr_raw,2600012,359
2600,670,29.5501999,34.933104,addr_raw,2600012,266
2600,680,29.5463209,34.9302655,addr_raw,2600012,174
2600,690,29.5501999,34.933104,addr_raw,2600012,215
2600,700,29.5501999,34.933104,addr_raw,2600012,378
2600,710,29.5501999,34.933104,addr_raw,2600012,88
2600,720,29.5463209,34.9302655,addr_raw,2600012,284
2600,730,29.555279,34.945062,addr_street,2600010,346
2600,740,29.5463209,34.9302655,addr_raw,2600012,303
2600,750,29.5463209,34.9302655,addr_raw,2600012,326
2600,760,29.5463209,34.9302655,addr_raw,2600012,233
2600,800,29.566546,34.951845,addr_street,2600004,228
2600,9900,29.5579613,34.9501909,addr_raw,2600003,9
2610,10,31.7503454,34.9833538,addr_raw,2610002,258
2610,20,31.7504567,34.9859103,addr_raw,2610002,463
2610,30,31.7504567,34.9859103,impute,2610002,371
2610,40,31.7463834,34.9880278,addr_raw,2610004,387
2610,50,31.7503454,34.9833538,addr_raw,2610002,334
2610,60,31.7491853,34.9931463,addr_raw,2610004,353
2610,70,31.7517596,34.9942989,addr_raw,2610003,385
2610,80,31.7517596,34.9942989,addr_raw,2610003,308
2610,90,31.7491853,34.9931463,addr_raw,2610004,388
2610,100,31.7491853,34.9931463,addr_raw,2610004,401
2610,120,31.7383591,34.980076,addr_raw,2610011,372
2610,130,31.7383591,34.980076,addr_raw,2610011,278
2610,140,31.7383591,34.980076,addr_raw,2610011,377
2610,150,31.7383591,34.980076,addr_raw,2610011,443
2610,160,31.7377294,34.9771099,addr_raw,2610011,359
2610,170,31.7377294,34.9771099,addr_raw,2610011,439
2610,180,31.746214,34.9886825,addr_city,2610004,265
2610,190,31.7437685,34.9836472,addr_raw,2610004,329
2610,200,31.7426436,34.9834367,addr_raw,2610007,396
2610,210,31.7491853,34.9931463,addr_raw,2610004,302
2610,220,31.7463834,34.9880278,addr_raw,2610004,356
2610,230,31.7426436,34.9834367,addr_raw,2610007,430
2610,240,31.746214,34.9886825,addr_city,2610004,611
2610,250,31.7437685,34.9836472,addr_raw,2610004,444
2610,260,31.7463335,34.991815,addr_raw,2610005,499
2610,270,31.7426436,34.9834367,addr_raw,2610007,368
2610,280,31.7426436,34.9834367,addr_raw,2610007,451
2610,290,31.746214,34.9886825,addr_city,2610004,272
2610,300,31.714013,34.9953086,addr_raw,2610013,593
2610,310,31.7390626,34.9951778,addr_raw,2610006,422
2610,320,31.7463335,34.991815,addr_raw,2610005,360
2610,330,31.7463335,34.991815,addr_raw,2610005,338
2610,340,31.7437685,34.9836472,addr_raw,2610004,456
2610,350,31.7377294,34.9771099,addr_raw,2610011,438
2610,360,31.7377294,34.9771099,addr_raw,2610011,308
2610,370,31.7463834,34.9880278,addr_raw,2610004,331
2610,400,31.746214,34.9886825,addr_city,2610004,322
2610,410,31.7463335,34.991815,addr_raw,2610005,427
2610,500,31.714013,34.9953086,addr_raw,2610013,404
2610,510,31.7101131,34.9933818,addr_raw,2610013,566
2610,520,31.7102627,34.9987363,addr_raw,2610013,466
2610,530,31.714013,34.9953086,addr_raw,2610013,398
2610,540,31.7102627,34.9987363,addr_raw,2610013,655
2610,550,31.731679,34.9936841,addr_raw,2610013,378
2610,560,31.7390626,34.9951778,addr_raw,2610006,203
2610,570,31.7101131,34.9933818,addr_raw,2610013,393
2610,580,31.731679,34.9936841,addr_raw,2610013,378
2610,590,31.7102627,34.9987363,addr_raw,2610013,528
2610,600,31.731679,34.9936841,addr_raw,2610013,191
2610,610,31.731679,34.9936841,addr_raw,2610013,447
2610,620,31.731679,34.9936841,addr_raw,2610013,272
2610,630,31.7390626,34.9951778,addr_raw,2610006,554
2610,640,31.714013,34.9953086,addr_raw,2610013,390
2610,650,31.7101131,34.9933818,addr_raw,2610013,419
2610,660,31.714013,34.9953086,addr_raw,2610013,393
2620,10,32.0668428,34.8519077,addr_raw,2620001,418
2620,20,32.0668428,34.8519077,addr_raw,2620001,466
2620,30,32.0668428,34.8519077,impute,2620001,503
2620,40,32.0638896,34.8520229,addr_raw,2620001,487
2620,50,32.0611578,34.8551113,addr_raw,2620002,429
2620,60,32.0611578,34.8551113,addr_raw,2620002,445
2620,70,32.0586583,34.8660696,addr_raw,2620003,280
2620,80,32.0611578,34.8551113,addr_raw,2620002,500
2620,90,32.0484023,34.8680206,addr_raw,2620006,366
2620,100,32.0537671,34.8594415,addr_raw,2620005,386
2620,110,32.0529631,34.8619806,addr_raw,2620005,361
2620,120,32.0529631,34.8619806,addr_raw,2620005,482
2620,130,32.0529631,34.8619806,addr_raw,2620005,387
2620,140,32.0611064,34.8566186,addr_raw,2620002,517
2620,150,32.0586583,34.8660696,addr_raw,2620003,452
2620,160,32.0575986,34.8593843,addr_raw,2620008,294
2620,170,32.0550376,34.8662153,addr_raw,2620006,412
2620,180,32.0550376,34.8662153,addr_raw,2620006,391
2620,190,32.0550376,34.8662153,addr_raw,2620006,371
2620,200,32.0529631,34.8619806,addr_raw,2620005,398
2620,210,32.0529631,34.8619806,addr_raw,2620005,264
2620,220,32.0575986,34.8593843,addr_raw,2620008,455
2620,230,32.0575986,34.8593843,addr_raw,2620008,316
2620,240,32.0626141,34.8593451,addr_raw,2620002,509
2620,250,32.0586583,34.8660696,addr_raw,2620003,403
2620,260,32.0550376,34.8662153,addr_raw,2620006,372
2620,270,32.0577723,34.8610586,addr_raw,2620004,392
2620,280,32.0653696,34.8534415,addr_raw,2620001,399
2620,290,32.0653696,34.8534415,addr_raw,2620001,289
2620,310,32.0575986,34.8593843,addr_raw,2620008,370
2620,320,32.0484023,34.8680206,addr_raw,2620006,548
2620,350,32.0650221,34.8466179,addr_raw,2620001,584
2620,400,32.0575986,34.8593843,addr_raw,2620008,434
2620,410,32.0575986,34.8593843,addr_raw,2620008,361
2620,9500,32.0575986,34.8593843,addr_raw,2620008,445
2630,10,31.610809,34.772195,addr_raw,2630013,127
2630,20,31.6183381,34.7711129,addr_raw,2630015,313
2630,30,31.6271481,34.7725267,addr_expanded,2630023,231
2630,40,31.6183381,34.7711129,addr_raw,2630015,317
2630,50,31.6183381,34.7711129,impute,2630015,349
2630,60,31.603652,34.763697,addr_street,2630012,428
2630,80,31.603652,34.763697,addr_street,2630012,296
2630,100,31.603652,34.763697,addr_street,2630012,308
2630,110,31.6034251,34.7674851,addr_raw,2630012,308
2630,120,31.6034251,34.7674851,addr_raw,2630012,465
2630,130,31.6034251,34.7674851,addr_raw,2630012,345
2630,140,31.6140372,34.7741937,addr_raw,2630014,414
2630,150,31.6036032,34.7700497,addr_raw,2630012,355
2630,160,31.6119609,34.7629116,addr_raw,2630022,307
2630,170,31.6140372,34.7741937,addr_raw,2630014,443
2630,180,31.6119609,34.7629116,addr_raw,2630022,241
2630,190,31.6271481,34.7725267,addr_expanded,2630023,282
2630,200,31.6183381,34.7711129,addr_raw,2630015,231
2630,210,31.6107252,34.758165,addr_raw,2630025,209
2630,220,31.6107252,34.758165,addr_raw,2630025,346
2630,230,31.6271481,34.7725267,addr_expanded,2630023,260
2630,240,31.6125366,34.776441,addr_raw,2630014,491
2630,260,31.6125366,34.776441,addr_raw,2630014,353
2630,280,31.6119609,34.7629116,addr_raw,2630022,337
2630,300,31.6149119,34.764501,addr_raw,2630023,333
2630,310,31.6149119,34.764501,addr_raw,2630023,324
2630,320,31.6149119,34.764501,addr_raw,2630023,386
2630,330,31.6149119,34.764501,addr_raw,2630023,265
2630,340,31.6149119,34.764501,addr_raw,2630023,328
2630,350,31.6149119,34.764501,addr_raw,2630023,344
2630,360,31.6139814,34.7613618,addr_raw,2630024,341
2630,370,31.6149119,34.764501,addr_raw,2630023,441
2630,380,31.6139814,34.7613618,addr_raw,2630024,395
2630,390,31.6149119,34.764501,addr_raw,2630023,310
2630,400,31.6149119,34.764501,addr_raw,2630023,326
2630,410,31.6107252,34.758165,addr_raw,2630025,323
2630,420,31.6107252,34.758165,addr_raw,2630025,261
2630,490,31.609122,34.762251,addr_raw,2630034,291
2630,500,31.6066476,34.7547278,addr_raw,2630034,455
2630,510,31.6066476,34.7547278,impute,2630034,319
2630,520,31.6066476,34.7547278,impute,2630034,409
2630,530,31.6066476,34.7547278,addr_raw,2630034,391
2630,540,31.6066476,34.7547278,addr_raw,2630034,358
2630,550,31.6023409,34.7601573,addr_raw,2630035,497
2630,560,31.6023409,34.7601573,addr_raw,2630035,397
2630,570,31.6023409,34.7601573,addr_raw,2630035,510
2630,580,31.609122,34.762251,addr_raw,2630034,352
2630,590,31.609122,34.762251,addr_raw,2630034,332
2630,600,31.609122,34.762251,addr_raw,2630034,323
2630,610,31.6066476,34.7547278,addr_raw,2630034,251
2630,620,31.6066476,34.7547278,addr_raw,2630034,392
2630,630,31.6023409,34.7601573,addr_raw,2630035,574
2630,640,31.609122,34.762251,addr_raw,2630034,325
2630,650,31.6023409,34.7601573,addr_raw,2630035,348
2630,660,31.609122,34.762251,addr_raw,2630034,350
2630,670,31.6066476,34.7547278,addr_raw,2630034,384
2640,10,32.103088,34.951177,addr_street,2640002,532
2640,20,32.0919069,34.9511332,addr_raw,2640003,552
2640,30,32.098695,34.941955,addr_raw,2640002,448
2640,40,32.098695,34.941955,addr_raw,2640002,223
2640,50,32.098695,34.941955,impute,2640002,303
2640,60,32.0919069,34.9511332,addr_raw,2640003,441
2640,70,32.0994569,34.9426823,addr_raw,2640002,419
2640,80,32.0982914,34.9393968,addr_raw,2640002,478
2640,90,32.0919069,34.9511332,addr_raw,2640003,389
2640,100,32.0994569,34.9426823,addr_raw,2640002,419
2640,110,32.103088,34.951177,addr_street,2640002,364
2640,120,32.098695,34.941955,addr_raw,2640002,364
2640,130,32.0949457,34.9418466,addr_raw,2640002,399
2640,140,32.0966122,34.9569596,addr_raw,2640004,334
2640,150,32.0919069,34.9511332,addr_raw,2640003,411
2640,160,32.0919069,34.9511332,addr_raw,2640003,434
2640,170,32.0919069,34.9511332,addr_raw,2640003,484
2640,180,32.0994569,34.9426823,addr_raw,2640002,412
2640,190,32.0975882,34.9659983,addr_raw,2640006,453
2640,200,32.1016411,34.9602061,addr_raw,2640007,365
2640,210,32.0915816,34.9622389,addr_raw,2640006,637
2640,220,32.0944054,34.9765585,addr_raw,2640009,513
2640,230,32.1016411,34.9602061,addr_raw,2640007,451
2640,240,32.0975882,34.9659983,addr_raw,2640006,553
2640,250,32.08928,34.9579534,addr_raw,2640005,520
2640,260,32.0979967,34.9749894,addr_raw,2640008,532
2640,270,32.0968935,34.9757386,addr_raw,2640008,516
2640,280,32.0905947,34.97407,addr_raw,2640009,531
2640,290,32.0922852,34.9778648,addr_raw,2640009,426
2640,300,32.0905947,34.97407,addr_raw,2640009,539
2640,310,32.0979967,34.9749894,addr_raw,2640008,528
2640,320,32.0922852,34.9778648,addr_raw,2640009,487
2640,330,32.1016411,34.9602061,addr_raw,2640007,445
2640,340,32.0944054,34.9765585,addr_raw,2640009,443
2640,350,32.08928,34.9579534,addr_raw,2640005,587
2640,400,32.087814,34.9585961,addr_raw,2640005,323
2650,10,32.1334773,34.860593,addr_raw,2650001,359
2650,20,32.1302763,34.8505816,addr_raw,2650002,398
2650,30,32.1299487,34.8566436,addr_raw,2650001,498
2650,40,32.1361949,34.8498692,addr_raw,2650002,437
2650,50,32.1302763,34.8505816,addr_raw,2650002,434
2650,60,32.1361949,34.8498692,addr_raw,2650002,519
2650,70,32.1329853,34.8411023,addr_raw,2650003,486
2650,80,32.1329853,34.8411023,addr_raw,2650003,503
2650,90,32.1361949,34.8498692,addr_raw,2650002,408
2650,100,32.1439989,34.8333119,addr_raw,2650010,448
2650,110,32.1439989,34.8333119,impute,2650010,408
2650,120,32.1469589,34.845381,addr_raw,2650006,558
2650,130,32.149361,34.8309664,addr_raw,2650008,470
2650,140,32.149361,34.8309664,addr_raw,2650008,524
2650,150,32.1302763,34.8505816,addr_raw,2650002,445
2650,160,32.1299487,34.8566436,addr_raw,2650001,518
2650,170,32.1334773,34.860593,addr_raw,2650001,415
2650,180,32.1302763,34.8505816,addr_raw,2650002,437
2650,190,32.1353783,34.8378376,addr_raw,2650003,424
2650,200,32.1439989,34.8333119,addr_raw,2650010,324
2650,210,32.1395143,34.842205,addr_raw,2650006,447
2650,220,32.1439333,34.8436354,addr_raw,2650005,560
2650,230,32.1353783,34.8378376,addr_raw,2650003,449
2650,240,32.1406997,34.844997,addr_raw,2650006,482
2650,250,32.1439333,34.8436354,addr_raw,2650005,521
2650,260,32.1395143,34.842205,addr_raw,2650006,452
2650,270,32.1439333,34.8436354,addr_raw,2650005,522
2650,280,32.1406997,34.844997,addr_raw,2650006,362
2650,290,32.1439333,34.8436354,addr_raw,2650005,589
2650,300,32.1439989,34.8333119,addr_raw,2650010,516
2650,310,32.1439989,34.8333119,addr_raw,2650010,500
2650,320,32.149361,34.8309664,addr_raw,2650008,437
2650,330,32.149361,34.8309664,addr_raw,2650008,550
2650,340,32.149361,34.8309664,addr_raw,2650008,617
2650,350,32.1329853,34.8411023,addr_raw,2650003,443
2650,360,32.1439989,34.8333119,addr_raw,2650010,532
2650,400,32.1406997,34.844997,addr_raw,2650006,491
2650,410,32.1469589,34.845381,addr_raw,2650006,435
