stat22,eligible,voted,invalid,valid,אמת,אצ,ב,ג,ד,ום,ז,זך,זנ,זץ,ט,י,יז,ינ,יץ,יק,כן,ך,ל,מחל,מרצ,נז,ני,נף,נץ,נק,נר,עם,פה,ף,צ,ץ,ק,קי,קך,קנ,קץ,רז,שס,ת,n_ballots,turnout,אמת_pct,אצ_pct,ב_pct,ג_pct,ד_pct,ום_pct,ז_pct,זך_pct,זנ_pct,זץ_pct,ט_pct,י_pct,יז_pct,ינ_pct,יץ_pct,יק_pct,כן_pct,ך_pct,ל_pct,מחל_pct,מרצ_pct,נז_pct,ני_pct,נף_pct,נץ_pct,נק_pct,נר_pct,עם_pct,פה_pct,ף_pct,צ_pct,ץ_pct,ק_pct,קי_pct,קך_pct,קנ_pct,קץ_pct,רז_pct,שס_pct,ת_pct,LocNameHeb,LocalityCode,StatArea,StatAreaCmb,pop_approx,change_pcnt,pop_density,religion,ReligionHeb,sexRatio,inst_pcnt,Foreign_pcnt,age0_19_pcnt,age20_64_pcnt,age65_pcnt,DependencyRatio,age_median,m_age_median,w_age_median,married18_34_pcnt,married45_54_pcnt,j_isr_pcnt,j_abr_pcnt,aliya2002_pcnt,aliya2010_pcnt,israel_pcnt,asia_pcnt,africa_pcnt,europe_pcnt,america_pcnt,shem_eretz1,MarriageAge_mdn,m_MarriageAge_mdn,w_MarriageAge_mdn,ChldBorn_avg,koshi5_pcnt,koshi65_pcnt,AcadmCert_pcnt,WrkY_pcnt,Empl_pcnt,SelfEmpl_pcnt,HrsWrkWk_avg,Wrk_15_17_pcnt,WrkOutLoc_pcnt,employeesAnnual_medWage,EmployeesWage_decile9Up,SelfEmployedAnnual_medWage,SelfEmployedWage_decile9Up,hh_total_approx,size_avg,hh0_5_pcnt,hh18_24_pcnt,hh_MidatDatiyut,hh_MidatDatiyut_Name,Computer_avg,Vehicle0_pcnt,Vehicle2up_pcnt,Parking_pcnt,own_pcnt,rent_pcnt,demo_match,settlement_code,v20_support_pct,v20_dims_used,v702_support_pct,v702_dims_used,sd_index_pct,v20_score_10,v702_score_10,sd_index_10,religiosity_entropy,is_arab,v702_v6_pct,v20_v6_pct,imputed_dims_v6,sd_v6_pct,v20_v6_10,v702_v6_10,sd_v6_10,v20_cell_pct,v702_cell_pct,v20_v7_pct,v702_v7_pct,sd_v7_pct,v20_v7_10,v702_v7_10,sd_v7_10,v20_vote_pct,v702_vote_pct,v20_v10_pct,v702_v10_pct,sd_v10_pct,v20_v10_10,v702_v10_10,sd_v10_10,v20_demean_pp,v702_demean_pp,v20_v11_pct,v702_v11_pct,sd_v11_pct,v20_v11_10,v20_v11_pctrank,v702_v11_10,v702_v11_pctrank,sd_v11_10,sd_v11_pctrank
3670001,627,497,0,497,5,0,1,1,0,0,0,0,0,0,91,0,0,0,0,0,54,0,6,249,11,0,0,0,0,1,0,0,46,0,1,0,0,0,0,0,2,0,29,0,1,0.7926634768740032,0.0100603621730382,0.0,0.0020120724346076,0.0020120724346076,0.0,0.0,0.0,0.0,0.0,0.0,0.1830985915492957,0.0,0.0,0.0,0.0,0.0,0.1086519114688128,0.0,0.0120724346076458,0.5010060362173038,0.0221327967806841,0.0,0.0,0.0,0.0,0.0020120724346076,0.0,0.0,0.0925553319919517,0.0,0.0020120724346076,0.0,0.0,0.0,0.0,0.0,0.0040241448692152,0.0,0.0583501006036217,0.0,עין העמק,367.0,,,800.0,21.4,2492.2,1.0,יהודים,98.0,,0.4,32.6,55.7,11.7,794.7,33.0,33.0,34.0,22.6,83.0,92.5,7.5,16.5,6.9,65.9,19.6,6.4,6.6,1.6,ישראל,26.0,28.0,23.0,2.4,8.5,31.6,25.0,74.2,87.7,12.3,43.2,,89.9,145400.0,31.8,245100.0,56.400000000000006,270.0,3.0,20.1,18.8,מסורתי,2.0,1.3,5.0,56.1,82.3,51.9,19.8,settlement,367,60.61,6,50.39,6,55.5,7.23,6.85,8.01,1.5400566699910896,False,80.34,63.36,0,69.303,4.98,4.21,4.59,62.75120920620814,77.28725904347213,63.05560460310407,78.81362952173606,68.57091332462527,5.98,4.39,5.33,59.43416897650386,76.53519964386992,61.84845939423733,78.05415289578069,67.5204521197775,4.97,4.09,4.56,-2.5933492584568296,-1.0045816441257849,60.46225534464724,77.80904787761028,66.53363273118431,3.08,61.3,3.27,68.4,3.08,62.2
3680001,639,456,1,455,2,1,6,10,0,0,0,0,0,0,96,0,0,0,0,0,35,0,1,192,0,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,2,0,90,0,1,0.7136150234741784,0.0043956043956043,0.0021978021978021,0.0131868131868131,0.0219780219780219,0.0,0.0,0.0,0.0,0.0,0.0,0.210989010989011,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0,0.0021978021978021,0.421978021978022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0395604395604395,0.0,0.0043956043956043,0.0,0.0,0.0,0.0,0.0,0.0043956043956043,0.0,0.1978021978021978,0.0,בירייה,368.0,,,1010.0,47.1,4385.8,1.0,יהודים,97.8,,0.6,36.6,49.8,13.6,1006.2,31.0,32.0,29.0,42.6,73.6,87.0,13.0,32.2,27.7,56.2,4.6,27.0,6.0,6.2,ישראל,25.0,26.0,23.0,2.2,10.0,32.3,19.3,63.3,77.4,22.6,40.3,,77.7,75400.0,6.4,79000.0,16.8,350.0,2.8,24.8,23.0,מסורתי,2.0,1.0,26.9,31.7,66.0,46.6,41.0,settlement,368,62.06,6,50.36,6,56.21,9.26,6.8,9.35,1.5400566699910896,False,82.02,69.77,0,74.05749999999999,7.04,4.89,6.28,65.99450354466966,78.18901116864025,67.88225177233483,80.10450558432012,72.16004060652968,8.51,5.0,7.16,60.417041813745584,76.22889641132669,65.39384845280507,78.81263585998897,70.09042404531944,7.29,4.58,6.27,-0.8946218947701426,-0.5933515391857929,66.98762987756469,79.51115404513433,71.37086333621406,4.43,82.3,3.79,82.7,4.21,83.5
3700001,399,211,0,211,39,1,1,0,0,4,0,0,0,0,4,0,1,0,0,0,25,0,1,18,36,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,1,0,0,1,1,0.5288220551378446,0.1848341232227488,0.0047393364928909,0.0047393364928909,0.0,0.0,0.0189573459715639,0.0,0.0,0.0,0.0,0.0189573459715639,0.0,0.0047393364928909,0.0,0.0,0.0,0.1184834123222748,0.0,0.0047393364928909,0.0853080568720379,0.1706161137440758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3744075829383886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047393364928909,0.0,0.0,0.0047393364928909,גזר,370.0,,,400.0,42.6,1979.1,1.0,יהודים,94.7,,1.3,31.9,54.2,13.9,844.8,34.0,34.0,35.0,20.0,83.2,73.7,26.3,12.1,9.7,38.6,7.2,8.7,20.1,25.4,ישראל,28.0,29.0,27.0,1.8,1.4,4.1,42.0,80.5,78.5,17.1,39.8,33.0,48.7,120400.0,21.8,209100.0,58.8,140.0,2.7,25.5,14.2,חילוני,1.0,1.7,8.9,34.6,38.5,43.3,37.4,settlement,370,61.2,6,51.28,6,56.24,8.05,8.58,9.41,1.5400566699910896,False,77.54,62.8,0,67.959,4.8,3.1,4.11,57.51157579870648,73.71632876843873,60.15578789935324,75.62816438421936,65.57111966905637,4.46,2.91,3.79,65.08143705673004,78.45943585450632,61.79767095181217,76.57192154098169,66.9686586580215,4.93,3.12,4.19,0.6319950414650327,0.33727885342738717,60.787782940818275,75.96544323764675,66.09996404470824,3.15,62.5,2.71,44.9,2.98,59.9
3720001,461,297,2,295,22,2,7,2,0,1,0,0,0,0,23,0,1,0,0,0,60,0,4,69,7,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,2,0,14,0,1,0.6442516268980477,0.0745762711864406,0.0067796610169491,0.023728813559322,0.0067796610169491,0.0,0.0033898305084745,0.0,0.0,0.0,0.0,0.0779661016949152,0.0,0.0033898305084745,0.0,0.0,0.0,0.2033898305084746,0.0,0.0135593220338983,0.2338983050847457,0.023728813559322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2745762711864407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067796610169491,0.0,0.047457627118644,0.0,רמות נפתלי,372.0,,,510.0,-7.1,919.6,1.0,יהודים,115.2,,7.4,29.3,55.1,15.6,816.3,37.0,36.0,38.0,19.9,83.6,83.6,16.4,7.5,4.6,50.4,7.0,26.7,9.8,6.2,ישראל,25.0,27.0,24.0,2.4,6.2,24.6,19.3,74.8,82.6,17.4,39.4,41.9,75.2,134700.0,26.2,129300.0,17.4,160.0,2.9,16.1,22.5,חילוני,1.0,1.6,7.7,55.1,92.4,58.3,20.9,settlement,372,61.0,6,50.51,6,55.755,7.77,7.09,8.49,1.5400566699910896,False,79.91,61.36,0,67.85249999999999,4.34,4.04,4.07,62.50088854681544,76.80847120175915,61.93044427340772,78.35923560087957,67.68052123802286,5.39,4.18,4.87,61.17117662147666,76.60184244101399,61.67735505609736,77.77343788092438,67.31098404478682,4.85,3.91,4.42,-2.0562201811118683,-0.9873543933690064,59.874224092295854,77.37188120751057,65.99840408262101,2.96,58.6,3.14,63.0,2.96,59.1
3730001,544,416,0,416,41,3,5,0,0,0,0,0,0,0,10,0,2,0,0,0,60,0,10,43,37,0,0,0,0,0,0,2,199,0,0,0,0,0,0,0,3,0,1,0,1,0.7647058823529411,0.0985576923076923,0.0072115384615384,0.0120192307692307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0240384615384615,0.0,0.0048076923076923,0.0,0.0,0.0,0.1442307692307692,0.0,0.0240384615384615,0.1033653846153846,0.0889423076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0048076923076923,0.4783653846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072115384615384,0.0,0.0024038461538461,0.0,בית הלוי,373.0,,,819.9999999999999,14.8,1815.5,1.0,יהודים,115.0,,8.0,31.0,54.2,14.8,845.0,35.0,35.0,34.0,20.5,63.9,89.9,10.1,12.2,4.6,64.0,5.5,7.0,21.0,2.5,ישראל,27.0,28.0,26.0,1.7,6.1,17.2,40.9,75.5,77.9,21.6,40.7,29.1,61.5,114900.0,34.7,104100.0,30.4,290.0,2.6,19.2,11.9,חילוני,1.0,1.8,4.9,48.9,84.4,41.9,39.7,settlement,373,60.14,6,50.98,6,55.56,6.57,8.0,8.12,1.5400566699910896,False,75.79,58.34,0,64.4475,3.38,2.4,2.86,57.023622771986815,72.89562767825758,57.68181138599341,74.3428138391288,63.5131622445908,3.16,2.31,2.74,62.49070395582287,77.09250744997019,59.28477557593656,75.25937837607593,64.87588655598533,3.29,2.27,2.79,-1.8349137483658906,-0.9807268245746703,55.84689763762752,73.36208701455412,61.97721391955183,2.13,30.8,1.92,18.1,2.02,25.9
3740001,495,331,2,329,70,1,0,0,0,6,0,0,0,0,10,0,1,0,0,0,58,0,8,14,31,0,0,0,0,1,0,0,115,0,1,0,0,0,0,1,10,0,2,0,1,0.6686868686868687,0.2127659574468085,0.0030395136778115,0.0,0.0,0.0,0.0182370820668693,0.0,0.0,0.0,0.0,0.0303951367781155,0.0,0.0030395136778115,0.0,0.0,0.0,0.1762917933130699,0.0,0.0243161094224924,0.0425531914893617,0.094224924012158,0.0,0.0,0.0,0.0,0.0030395136778115,0.0,0.0,0.3495440729483283,0.0,0.0030395136778115,0.0,0.0,0.0,0.0,0.0030395136778115,0.0303951367781155,0.0,0.0060790273556231,0.0,חוקוק,374.0,,,670.0,71.2,2666.9,1.0,יהודים,101.6,,5.4,37.5,50.0,12.4,998.6,33.0,29.0,36.0,27.6,48.7,81.5,18.5,39.7,26.5,54.1,5.2,9.9,19.4,11.5,ישראל,27.0,28.0,26.0,2.0,6.9,26.3,26.7,71.1,64.0,28.3,39.4,23.4,40.8,85300.0,10.2,66800.0,9.4,220.00000000000003,2.9,20.9,15.9,חילוני,1.0,1.5,16.6,28.2,68.4,49.2,36.7,settlement,374,61.77,6,50.99,6,56.38,8.85,8.02,9.68,1.5400566699910896,False,79.95,64.8,0,70.10249999999999,5.44,4.06,4.87,59.93676725026151,75.68211836271067,62.368383625130754,77.81605918135534,67.77507006980936,5.62,3.93,4.92,64.59116732798785,78.09274987810906,63.109311526083125,77.90828941360657,68.28895378671632,5.79,3.99,5.07,0.051705311872297426,0.0018374875672523788,62.42008893700305,77.8178966689226,67.80932164317488,3.49,68.4,3.28,68.5,3.38,68.8
3750001,884,685,0,685,107,2,3,0,0,5,0,0,0,0,8,0,2,0,0,0,127,0,16,25,86,0,0,0,0,0,0,1,296,0,3,0,0,0,0,0,4,0,0,0,2,0.7748868778280543,0.1562043795620438,0.002919708029197,0.0043795620437956,0.0,0.0,0.0072992700729927,0.0,0.0,0.0,0.0,0.0116788321167883,0.0,0.002919708029197,0.0,0.0,0.0,0.1854014598540146,0.0,0.0233576642335766,0.0364963503649635,0.1255474452554744,0.0,0.0,0.0,0.0,0.0,0.0,0.0014598540145985,0.4321167883211679,0.0,0.0043795620437956,0.0,0.0,0.0,0.0,0.0,0.0058394160583941,0.0,0.0,0.0,מגל,375.0,,,1350.0,133.3,2925.1,1.0,יהודים,97.0,,1.7,40.2,48.4,11.4,1065.8,32.0,31.0,33.0,9.4,80.6,90.7,9.3,7.5,5.3,64.9,5.5,4.6,14.8,10.1,ישראל,27.0,28.0,26.0,1.9,3.3,18.0,40.1,74.3,75.1,20.1,40.6,26.0,55.6,163200.0,40.0,106400.0,10.9,430.0,3.1,17.3,22.5,חילוני,1.0,2.0,6.9,55.5,74.6,73.2,23.2,settlement,375,60.38,6,51.13,6,55.755,6.91,8.29,8.49,1.5400566699910896,False,75.12,59.79,0,65.1555,3.84,2.13,3.11,55.59894857068329,71.60659149333709,57.69447428534164,73.36329574666854,63.17856179680605,3.17,1.85,2.57,64.04644794300083,77.7501044736522,59.81179883789471,74.82556532232977,65.06661710744697,3.63,1.98,2.92,-1.0189805690347882,-0.5742019331598937,56.67549371630685,72.78909381350864,62.315253750327486,2.3,38.5,1.75,13.7,2.1,28.4
3760001,700,520,2,518,87,1,0,0,0,1,0,1,0,0,9,0,6,0,0,0,70,0,12,22,109,0,0,0,2,0,0,0,188,0,1,0,1,0,0,0,5,0,3,0,1,0.7428571428571429,0.1679536679536679,0.0019305019305019,0.0,0.0,0.0,0.0019305019305019,0.0,0.0019305019305019,0.0,0.0,0.0173745173745173,0.0,0.0115830115830115,0.0,0.0,0.0,0.1351351351351351,0.0,0.0231660231660231,0.0424710424710424,0.2104247104247104,0.0,0.0,0.0,0.0038610038610038,0.0,0.0,0.0,0.3629343629343629,0.0,0.0019305019305019,0.0,0.0019305019305019,0.0,0.0,0.0,0.0096525096525096,0.0,0.0057915057915057,0.0,עברון,376.0,,,910.0,30.4,2070.5,1.0,יהודים,97.1,0.5,1.5,32.1,49.5,18.4,1019.6,35.0,35.0,34.0,21.9,75.1,89.3,10.7,12.2,6.1,56.6,3.5,6.4,25.3,8.3,ישראל,28.0,28.0,27.0,1.9,3.2,5.1,30.0,72.5,65.1,7.2,42.9,17.8,35.2,116600.0,20.6,7100.0,,350.0,2.5,18.1,17.4,חילוני,1.0,1.4,26.3,22.9,40.4,5.4,19.8,settlement,376,61.58,6,51.16,6,56.37,8.59,8.35,9.66,1.5400566699910896,False,79.17,64.47,0,69.61500000000001,5.34,3.75,4.7,57.239085445649366,73.63363169034493,60.85454272282468,76.40181584517246,66.2960883156464,4.83,3.27,4.16,65.52082509815324,78.59771500272522,62.40997018126753,77.13378223102337,67.56330439868208,5.33,3.49,4.59,1.7110623587191662,0.6010067325008438,62.56560508154385,77.00282257767331,67.61863120518916,3.52,69.1,3.03,58.1,3.34,67.8
3770001,651,483,0,483,77,2,4,3,1,1,0,0,0,0,3,0,2,0,0,0,74,0,2,15,103,0,0,0,0,0,0,1,193,0,0,0,0,0,0,0,2,0,0,0,1,0.7419354838709677,0.1594202898550724,0.0041407867494824,0.0082815734989648,0.0062111801242236,0.0020703933747412,0.0020703933747412,0.0,0.0,0.0,0.0,0.0062111801242236,0.0,0.0041407867494824,0.0,0.0,0.0,0.1532091097308488,0.0,0.0041407867494824,0.031055900621118,0.2132505175983436,0.0,0.0,0.0,0.0,0.0,0.0,0.0020703933747412,0.3995859213250518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041407867494824,0.0,0.0,0.0,המעפיל,377.0,,,880.0000000000001,89.2,2748.8,1.0,יהודים,91.5,,1.6,39.6,49.6,10.8,1017.4,34.0,29.0,36.0,12.3,73.9,92.8,7.2,9.1,5.8,67.7,4.2,4.1,18.7,5.3,ישראל,28.0,29.0,27.0,2.1,2.0,4.7,41.9,79.9,90.2,9.8,38.1,50.4,64.6,125800.0,28.1,100500.0,25.0,300.0,2.8,17.4,18.5,חילוני,1.0,1.8,6.4,51.4,72.4,50.1,29.5,settlement,377,61.09,6,51.32,6,56.205,7.9,8.66,9.34,1.5400566699910896,False,76.56,62.55,0,67.45349999999999,4.72,2.71,3.93,56.69452081955745,72.85212684346314,59.62226040977872,74.70606342173157,64.90159146396222,4.18,2.48,3.45,65.4399250100886,78.44388976471089,61.56148194321535,75.95200553605801,66.59816520071027,4.78,2.72,3.94,-0.04350510627738595,-0.02764697578811651,59.57875530350133,74.67841644594345,64.86363670335608,2.9,57.5,2.32,30.3,2.69,51.6
3780001,272,177,2,175,51,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,27,0,11,8,8,0,0,0,0,0,0,1,64,0,1,0,0,0,0,0,0,0,0,0,1,0.6507352941176471,0.2914285714285714,0.0,0.0057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0171428571428571,0.0,0.0,0.0,0.0,0.0,0.1542857142857142,0.0,0.0628571428571428,0.0457142857142857,0.0457142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0057142857142857,0.3657142857142857,0.0,0.0057142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,משגב עם,378.0,,,350.0,19.8,3453.4,1.0,יהודים,99.4,,8.7,29.5,60.2,10.2,660.0,31.0,31.0,31.0,23.3,82.1,77.1,22.9,35.6,34.3,45.2,3.4,4.4,40.1,7.0,ישראל,26.0,27.0,25.0,1.4,3.9,7.5,36.9,85.7,88.1,10.2,39.0,100.0,52.0,81700.0,9.1,9400.0,,140.0,2.2,20.4,11.3,חילוני,1.0,1.4,19.8,30.8,46.4,25.6,58.2,settlement,378,61.32,6,51.09,6,56.205,8.22,8.21,9.34,1.5400566699910896,False,78.64,62.29,0,68.0125,4.64,3.54,4.13,57.46570890777297,74.75690171494989,59.877854453886485,76.69845085747494,65.76506319514245,4.31,3.41,3.89,64.64219739703975,78.25540718220861,61.465968768270905,77.21743629905284,66.97898240404459,4.71,3.54,4.2,-1.0396930596692258,-0.36895963472076754,58.83816139421726,76.32949122275417,64.96012683420518,2.75,54.1,2.82,49.0,2.72,52.4
3800001,716,465,6,459,48,2,4,0,1,6,0,0,0,0,18,0,3,0,0,0,55,0,11,37,101,0,0,0,0,0,0,1,159,0,1,0,0,0,0,0,12,0,0,0,2,0.6494413407821229,0.1045751633986928,0.0043572984749455,0.008714596949891,0.0,0.0021786492374727,0.0130718954248366,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0065359477124183,0.0,0.0,0.0,0.1198257080610021,0.0,0.0239651416122004,0.0806100217864923,0.2200435729847494,0.0,0.0,0.0,0.0,0.0,0.0,0.0021786492374727,0.3464052287581699,0.0,0.0021786492374727,0.0,0.0,0.0,0.0,0.0,0.0261437908496732,0.0,0.0,0.0,להבות הבשן,380.0,,,930.0,71.9,2076.8,1.0,יהודים,104.5,4.1,2.9,31.0,52.4,16.6,909.1,37.0,33.0,40.0,6.3,71.9,77.8,22.2,19.1,13.8,47.8,7.8,9.1,27.9,7.3,ישראל,27.0,29.0,26.0,2.2,7.7,40.1,32.3,81.0,81.2,16.9,39.1,62.6,60.3,121100.0,18.8,45700.0,11.1,320.0,2.8,13.3,19.0,חילוני,1.0,1.7,12.9,45.9,62.0,63.3,26.4,settlement,380,61.32,6,51.18,6,56.25,8.22,8.39,9.43,1.5400566699910896,False,79.1,63.58,0,69.012,5.05,3.72,4.48,58.77614192512412,74.60633342861705,61.17807096256206,76.85316671430851,66.66435447567332,5.0,3.48,4.35,64.6374099144671,78.2969245824361,62.33118394653041,77.33441933701772,67.58231633320096,5.28,3.62,4.6,0.9513125310841715,0.525157992493753,62.12938349364623,77.37832470680226,67.46651291825084,3.43,67.4,3.14,63.0,3.3,67.1
3820001,1097,743,1,742,74,1,9,3,1,4,0,0,0,0,13,0,0,0,0,0,143,0,23,33,84,0,0,0,0,0,0,1,340,1,1,0,1,0,0,0,9,0,1,0,2,0.6773017319963537,0.0997304582210242,0.0013477088948787,0.0121293800539083,0.0040431266846361,0.0013477088948787,0.0053908355795148,0.0,0.0,0.0,0.0,0.0175202156334231,0.0,0.0,0.0,0.0,0.0,0.192722371967655,0.0,0.0309973045822102,0.0444743935309973,0.1132075471698113,0.0,0.0,0.0,0.0,0.0,0.0,0.0013477088948787,0.4582210242587601,0.0013477088948787,0.0013477088948787,0.0,0.0013477088948787,0.0,0.0,0.0,0.0121293800539083,0.0,0.0013477088948787,0.0,מכמורת,382.0,,,1300.0,2.8,2330.1,1.0,יהודים,92.3,,1.5,31.2,53.7,15.1,862.3,37.0,38.0,37.0,11.9,79.5,86.5,13.5,26.6,15.8,54.8,5.8,10.3,22.4,6.8,ישראל,26.0,28.0,25.0,1.7,3.6,10.8,47.4,70.2,70.2,29.4,40.8,19.2,67.3,112500.0,35.5,70600.0,8.3,520.0,2.5,14.9,13.8,חילוני,1.0,1.7,15.9,50.2,77.2,41.4,39.7,settlement,382,60.15,6,51.13,6,55.64,6.58,8.29,8.27,1.5400566699910896,False,75.26,58.79,0,64.5545,3.52,2.19,2.89,57.02447535976525,72.88672986685944,57.90723767988263,74.07336493342973,63.56538221862411,3.28,2.18,2.76,63.033859279180845,77.21604794494104,59.61611154631536,75.12092593726682,65.04279658314837,3.5,2.18,2.9,-1.3577072569591828,-0.8457781779835961,56.549530422923446,73.22758675544614,62.38685013930639,2.28,37.6,1.88,16.8,2.11,29.2
3830001,438,313,0,313,7,1,80,2,0,1,0,0,0,0,81,0,0,0,0,0,63,0,2,42,3,0,0,0,1,0,0,1,22,0,0,0,0,0,0,0,5,0,2,0,1,0.7146118721461188,0.0223642172523961,0.0031948881789137,0.255591054313099,0.0063897763578274,0.0,0.0031948881789137,0.0,0.0,0.0,0.0,0.2587859424920127,0.0,0.0,0.0,0.0,0.0,0.2012779552715655,0.0,0.0063897763578274,0.134185303514377,0.0095846645367412,0.0,0.0,0.0,0.0031948881789137,0.0,0.0,0.0031948881789137,0.0702875399361022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0159744408945686,0.0,0.0063897763578274,0.0,"עין הנצי""ב",383.0,,,680.0,15.7,2117.9,1.0,יהודים,75.2,9.0,5.9,42.8,42.1,15.1,1377.6,27.0,31.0,20.0,26.9,87.0,88.4,11.6,22.7,9.6,59.5,2.7,2.6,27.0,8.2,ישראל,23.0,25.0,22.0,3.4,3.3,5.7,43.8,77.0,71.5,6.9,41.9,32.9,46.6,145500.0,15.7,40200.0,26.1,190.0,3.1,26.0,14.8,דתי/ דתי מאוד,3.0,1.7,19.5,31.7,39.6,14.0,33.4,settlement,383,59.92,6,52.14,6,56.03,6.26,10.0,9.01,1.5400566699910896,False,78.95,54.48,0,63.0445,2.14,3.66,2.35,56.519885549659264,73.65360016589618,55.499942774829634,76.30180008294809,62.7805928326711,2.02,3.22,2.36,59.4901666686193,76.09671183036413,56.83001740609285,76.23343733208678,63.62121438019072,1.68,2.9,1.95,-2.0151861349786455,0.9963788416825338,53.484756639850985,77.29817892463062,61.81945443952385,1.65,12.1,3.12,62.0,1.98,24.0
3850001,473,283,1,282,44,4,3,0,0,2,0,0,0,0,4,0,0,0,0,0,57,0,4,19,34,0,0,0,0,0,0,0,106,0,0,0,0,0,0,0,4,0,1,0,1,0.5983086680761099,0.1560283687943262,0.0141843971631205,0.0106382978723404,0.0,0.0,0.0070921985815602,0.0,0.0,0.0,0.0,0.0141843971631205,0.0,0.0,0.0,0.0,0.0,0.202127659574468,0.0,0.0141843971631205,0.0673758865248227,0.1205673758865248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375886524822695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141843971631205,0.0,0.0035460992907801,0.0,עמיעד,385.0,,,540.0,21.9,2476.1,1.0,יהודים,101.2,,3.9,30.7,53.1,16.1,882.7,36.0,33.0,39.0,17.6,66.4,85.8,14.2,6.2,1.6,55.6,4.3,9.7,25.9,4.6,ישראל,27.0,28.0,26.0,2.3,6.0,18.3,36.8,82.4,76.1,19.0,37.8,34.0,50.3,137400.0,29.0,43300.0,7.9,200.0,2.6,19.9,15.2,חילוני,1.0,1.5,10.0,36.4,53.4,63.1,26.3,settlement,385,60.9,6,51.07,6,55.985,7.63,8.17,8.93,1.5400566699910896,False,77.18,61.44,0,66.949,4.37,2.95,3.75,57.3361230413882,73.26672192176089,59.388061520694094,75.22336096088046,64.93041632475932,4.06,2.72,3.46,63.96827984182725,77.77690500583468,60.91480096107182,76.07454230919852,66.22071043291616,4.35,2.8,3.69,-0.26153847819381604,-0.2781346475939882,59.12652304250028,74.94522631328647,64.66306918727545,2.81,55.4,2.4,33.0,2.65,50.6
3860001,975,519,1,518,54,0,4,0,0,0,0,0,0,0,25,0,1,0,0,0,80,0,5,68,35,0,0,0,0,0,0,0,240,0,0,0,0,0,0,0,1,0,5,0,2,0.5323076923076923,0.1042471042471042,0.0,0.0077220077220077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0482625482625482,0.0,0.0019305019305019,0.0,0.0,0.0,0.1544401544401544,0.0,0.0096525096525096,0.1312741312741312,0.0675675675675675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4633204633204633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019305019305019,0.0,0.0096525096525096,0.0,בני דרור,386.0,,,1310.0,0.8,2975.3,1.0,יהודים,77.5,30.9,9.7,20.5,38.8,40.7,1576.9,54.0,45.0,60.0,22.4,88.4,72.3,27.7,15.4,9.1,39.6,5.7,9.0,38.9,6.8,ישראל,24.0,25.0,23.0,2.1,8.4,20.1,33.8,56.6,75.1,24.9,39.9,10.7,58.7,153000.0,43.8,89600.0,24.3,360.0,2.8,13.4,18.7,חילוני,1.0,2.1,11.3,55.9,89.6,63.7,26.9,settlement,386,60.26,6,50.81,6,55.535,6.74,7.67,8.07,1.5400566699910896,False,77.05,58.6,0,65.0575,3.46,2.9,3.07,54.55669824462155,70.57538524560132,56.578349122310776,73.81269262280065,62.61036934748224,2.58,2.06,2.28,62.20901267666592,76.96401483435488,58.45523697376249,74.8631333599854,64.1980007089405,2.74,2.01,2.34,2.333747033458251,0.7830338556107316,58.91209615576903,74.59572647841138,64.40136676869385,2.76,54.5,2.3,29.5,2.58,48.4
