stat95,code,votes
2610006,ג,748
2610006,טב,61
2610006,כ,18
2610006,כן,17
2610006,ל,6
2610006,מחל,29
2610006,שס,292
2610006,נץ,1
2610006,עם,1
2610006,פץ,1
2610006,קנ,1
2620001,אמת,596
2620001,ג,46
2620001,זך,309
2620001,חץ,27
2620001,טב,342
2620001,יש,4
2620001,כ,16
2620001,כן,945
2620001,כץ,12
2620001,ל,89
2620001,מחל,268
2620001,מרצ,193
2620001,פ,24
2620001,קז,5
2620001,קנ,41
2620001,רק,51
2620001,שס,161
2620001,ו,8
2620001,זה,1
2620001,פץ,1
2620001,ק,2
2620001,ד,1
2620001,פכ,2
2620001,נץ,2
2620002,אמת,566
2620002,ג,23
2620002,זך,250
2620002,חץ,16
2620002,טב,193
2620002,כ,3
2620002,כן,786
2620002,כץ,6
2620002,ל,57
2620002,מחל,170
2620002,מרצ,155
2620002,פ,23
2620002,קז,3
2620002,קנ,31
2620002,רק,53
2620002,שס,57
2620002,ד,1
2620002,יש,2
2620002,נץ,1
2620002,פז,1
2620002,ו,2
2620002,צה,1
2620003,אמת,197
2620003,ג,5
2620003,זה,2
2620003,זך,117
2620003,טב,49
2620003,יש,3
2620003,כ,7
2620003,כן,305
2620003,כץ,17
2620003,ל,61
2620003,מחל,149
2620003,מרצ,36
2620003,פ,8
2620003,פץ,3
2620003,קז,4
2620003,קנ,10
2620003,רק,12
2620003,שס,142
2620003,חץ,6
2620003,פז,1
2620003,נץ,1
2620006,אמת,475
2620006,ד,2
2620006,זך,264
2620006,חץ,12
2620006,טב,80
2620006,יש,6
2620006,כן,836
2620006,ל,125
2620006,מחל,243
2620006,מרצ,152
2620006,פ,19
2620006,קנ,23
2620006,רק,48
2620006,שס,141
2620006,ג,11
2620006,כ,8
2620006,פץ,1
2620006,קז,8
2620006,כץ,5
2620006,ק,1
2620005,אמת,481
2620005,ג,9
2620005,ה,1
2620005,ו,5
2620005,זך,255
2620005,חץ,8
2620005,טב,102
2620005,יש,8
2620005,כ,11
2620005,כן,642
2620005,ל,126
2620005,מחל,210
2620005,מרצ,147
2620005,נץ,5
2620005,פ,29
2620005,פץ,2
2620005,קז,6
2620005,קנ,27
2620005,רק,56
2620005,שס,129
2620005,ז,1
2620005,זה,1
2620005,כץ,15
2620005,פכ,1
2620005,ק,1
2620008,אמת,494
2620008,ג,8
2620008,זך,273
2620008,חץ,15
2620008,טב,93
2620008,כ,7
2620008,כן,898
2620008,כץ,18
2620008,ל,178
2620008,מחל,243
2620008,מרצ,135
2620008,נץ,2
2620008,פ,27
2620008,קנ,20
2620008,רק,56
2620008,שס,194
2620008,זה,1
2620008,ד,2
2620008,עם,1
2620008,פץ,4
2620008,קז,2
2620008,יש,2
2620008,ק,1
2620008,ז,1
2620004,אמת,74
2620004,ג,4
2620004,ז,1
2620004,זך,42
2620004,חץ,1
2620004,טב,18
2620004,כ,2
2620004,כן,111
2620004,כץ,1
2620004,ל,55
2620004,מחל,21
2620004,מרצ,14
2620004,פ,3
2620004,קנ,2
2620004,קפ,1
2620004,רק,8
2620004,שס,34
2630013,אמת,14
2630013,ג,3
2630013,זה,12
2630013,זך,7
2630013,טב,10
2630013,כ,4
2630013,כן,22
2630013,ל,3
2630013,מחל,14
2630013,פז,1
2630013,קנ,5
2630013,שס,32
2630015,אמת,134
2630015,ג,23
2630015,ז,1
2630015,זה,12
2630015,זך,30
2630015,טב,53
2630015,כ,13
2630015,כן,205
2630015,ל,288
2630015,מחל,105
2630015,מרצ,7
2630015,פז,8
2630015,פכ,2
2630015,קנ,11
2630015,רק,3
2630015,שס,302
2630015,עם,2
2630015,פ,1
2630015,ד,1
2630015,נץ,2
2630015,פץ,1
2630015,ק,1
2630015,קז,2
2630015,חץ,1
2630015,קפ,2
2630023,אמת,625
2630023,ג,88
2630023,זה,45
2630023,זך,146
2630023,טב,270
2630023,כן,735
2630023,ל,600
2630023,מחל,459
2630023,מרצ,39
2630023,צה,1
2630023,ק,5
2630023,קז,11
2630023,שס,654
2630023,ז,2
2630023,פז,7
2630023,פץ,3
2630023,קנ,41
2630023,יש,8
2630023,כ,38
2630023,עם,2
2630023,רק,24
2630023,פ,10
2630023,חץ,12
2630023,כץ,2
2630023,ד,1
2630023,נץ,1
2630023,ה,1
2630012,אמת,421
2630012,ג,44
2630012,ז,4
2630012,זך,101
2630012,חץ,1
2630012,טב,264
2630012,כ,28
2630012,כן,367
2630012,ל,216
2630012,מחל,291
2630012,מרצ,40
2630012,פ,10
2630012,ק,6
2630012,קנ,27
2630012,רק,12
2630012,שס,650
2630012,זה,7
2630012,פז,1
2630012,יש,1
2630012,פץ,3
2630012,צה,2
2630012,קז,5
2630012,נץ,3
2630012,כץ,1
2630014,אמת,285
2630014,ג,24
2630014,זה,20
2630014,זך,76
2630014,טב,99
2630014,יש,2
2630014,כ,9
2630014,כן,289
2630014,ל,208
2630014,מחל,216
2630014,מרצ,25
2630014,פז,3
2630014,ק,3
2630014,קז,5
2630014,קנ,13
2630014,רק,7
2630014,שס,402
2630014,ה,1
2630014,כץ,2
2630014,נץ,3
2630014,עם,1
2630014,פ,4
2630014,פץ,1
2630014,חץ,3
2630022,אמת,149
2630022,ג,29
2630022,ז,1
2630022,זה,23
2630022,זך,33
2630022,חץ,2
2630022,טב,44
2630022,יש,2
2630022,כ,20
2630022,כן,129
2630022,ל,137
2630022,מחל,85
2630022,מרצ,7
2630022,נץ,1
2630022,עם,2
2630022,פז,9
2630022,קז,1
2630022,קנ,7
2630022,רק,3
2630022,שס,189
2630022,פ,5
2630022,ק,4
2630022,פץ,1
2630022,צה,2
2630025,אמת,194
2630025,ג,8
2630025,ד,2
2630025,ז,2
2630025,זה,8
2630025,זך,33
2630025,חץ,6
2630025,טב,60
2630025,כן,235
2630025,ל,257
2630025,מחל,92
2630025,מרצ,16
2630025,פ,3
2630025,ק,3
2630025,קז,3
2630025,קנ,12
2630025,רק,5
2630025,שס,182
2630025,כ,6
2630025,פז,4
2630025,ף,3
2630025,יש,2
2630025,נץ,2
2630025,פכ,1
2630024,אמת,90
2630024,ג,22
2630024,ז,1
2630024,זה,33
2630024,זך,20
2630024,חץ,2
2630024,טב,40
2630024,יש,1
2630024,כ,3
2630024,כן,134
2630024,ל,134
2630024,מחל,89
2630024,מרצ,5
2630024,פץ,1
2630024,צה,2
2630024,ק,3
2630024,קז,1
2630024,קנ,6
2630024,רק,7
2630024,שס,142
2630034,אמת,426
2630034,ג,65
2630034,זך,74
2630034,חץ,25
2630034,טב,196
2630034,כן,967
2630034,כץ,4
2630034,ל,1811
2630034,מחל,469
2630034,מרצ,45
2630034,פז,37
2630034,פץ,3
2630034,קז,14
2630034,קנ,47
2630034,רק,33
2630034,שס,581
2630034,זה,66
2630034,כ,20
2630034,נץ,3
2630034,פ,7
2630034,צה,5
2630034,ק,4
2630034,יש,19
2630034,עם,1
2630034,קפ,2
2630034,ד,2
2630034,ה,1
2630034,ו,1
2630034,ף,3
2630034,ז,1
2630035,אמת,164
2630035,ג,452
2630035,זך,55
2630035,חץ,4
2630035,טב,136
2630035,כ,51
2630035,כן,328
2630035,ל,363
2630035,מחל,221
2630035,מרצ,8
2630035,קז,9
2630035,קנ,13
2630035,רק,8
2630035,שס,488
2630035,כץ,2
2630035,פז,5
2630035,זה,1
2630035,נץ,2
2630035,פ,3
2630035,ה,1
2630035,עם,1
2630035,פץ,1
2630035,ו,1
2630035,ז,1
2630035,יש,2
2630035,ף,1
2630035,ק,5
2640002,אמת,453
2640002,ג,153
2640002,זך,166
2640002,חץ,4
2640002,טב,680
2640002,יש,7
2640002,כ,69
2640002,כן,424
2640002,ל,147
2640002,מחל,741
2640002,מרצ,28
2640002,קנ,27
2640002,רק,23
2640002,שס,1388
2640002,נץ,8
2640002,פכ,2
2640002,ף,1
2640002,זה,19
2640002,פ,7
2640002,ק,2
2640002,עם,2
2640002,ז,8
2640002,פץ,1
2640002,כץ,1
2640003,אמת,317
2640003,ג,74
2640003,זה,36
2640003,זך,103
2640003,חץ,2
2640003,טב,403
2640003,יש,4
2640003,כ,28
2640003,כן,254
2640003,ל,103
2640003,מחל,512
2640003,מרצ,8
2640003,פ,17
2640003,קנ,23
2640003,רק,11
2640003,שס,798
2640003,ז,4
2640003,עם,2
2640003,צה,2
2640003,כץ,1
2640003,נץ,2
2640003,פז,1
2640003,ף,2
2640003,קז,1
2640003,ד,1
2640003,פכ,1
2640003,קפ,1
2640004,אמת,28
2640004,ג,8
2640004,זך,14
2640004,חץ,3
2640004,טב,47
2640004,כ,2
2640004,כן,45
2640004,ל,14
2640004,מחל,59
2640004,מרצ,4
2640004,נץ,1
2640004,עם,2
2640004,פ,3
2640004,קנ,2
2640004,רק,4
2640004,שס,98
2640006,אמת,370
2640006,ג,3
2640006,זך,133
2640006,טב,89
2640006,כן,642
2640006,ל,39
2640006,מחל,136
2640006,מרצ,100
2640006,פ,16
2640006,קנ,26
2640006,רק,40
2640006,שס,30
2640006,חץ,8
2640006,כ,4
2640006,פץ,4
2640006,ו,1
2640006,זה,1
2640006,יש,1
2640007,אמת,264
2640007,ג,11
2640007,ז,1
2640007,זך,144
2640007,חץ,4
2640007,טב,92
2640007,יש,2
2640007,כן,382
2640007,כץ,1
2640007,ל,45
2640007,מחל,137
2640007,מרצ,52
2640007,פ,13
2640007,קנ,19
2640007,רק,23
2640007,שס,61
2640007,כ,7
2640007,ו,1
2640007,זה,1
2640007,פכ,1
2640009,אמת,469
2640009,ו,6
2640009,זך,222
2640009,טב,89
2640009,כן,1167
2640009,כץ,2
2640009,ל,367
2640009,מחל,247
2640009,מרצ,111
2640009,פ,30
2640009,קנ,66
2640009,רק,60
2640009,שס,70
2640009,ג,5
2640009,חץ,8
2640009,יש,12
2640009,כ,3
2640009,נץ,1
2640009,קז,2
2640009,ף,1
2640009,ק,1
2640005,אמת,208
2640005,ג,24
2640005,זך,118
2640005,טב,216
2640005,כ,12
2640005,כן,272
2640005,כץ,1
2640005,ל,91
2640005,מחל,174
2640005,מרצ,21
2640005,פ,7
2640005,קנ,7
2640005,רק,17
2640005,שס,255
2640005,ו,4
2640005,פז,1
2640005,פכ,1
2640005,ק,1
2640008,אמת,314
2640008,ג,6
2640008,זך,185
2640008,חץ,15
2640008,טב,39
2640008,יש,4
2640008,כ,7
2640008,כן,581
2640008,ל,104
2640008,מחל,116
2640008,מרצ,84
2640008,פ,17
2640008,קנ,16
2640008,רק,46
2640008,שס,35
2640008,נץ,2
2640008,ו,1
2640008,זה,1
2640008,כץ,2
2640008,פץ,1
2650001,אמת,356
2650001,ג,221
2650001,זך,182
2650001,טב,130
2650001,כן,600
2650001,ל,72
2650001,מחל,225
2650001,מרצ,102
2650001,פ,28
2650001,קנ,19
2650001,רק,58
2650001,שס,381
2650001,ז,1
2650001,חץ,7
2650001,כ,3
2650001,קז,2
2650001,ו,4
2650001,נץ,1
2650001,פץ,2
2650001,זה,1
2650002,אמת,550
2650002,ג,275
2650002,זך,278
2650002,טב,127
2650002,כ,11
2650002,כן,737
2650002,ל,138
2650002,מחל,244
2650002,מרצ,204
2650002,פ,29
2650002,קנ,35
2650002,רק,47
2650002,שס,370
2650002,חץ,8
2650002,קז,3
2650002,זה,3
2650002,יש,4
2650002,פץ,3
2650002,ו,5
2650002,עם,1
2650002,נץ,1
2650002,ק,2
2650002,פז,1
2650002,ז,1
2650002,פכ,1
2650003,אמת,570
2650003,ג,31
2650003,ו,7
2650003,זך,168
2650003,חץ,18
2650003,טב,54
2650003,כן,885
2650003,ל,65
2650003,מחל,115
2650003,מרצ,233
2650003,נץ,1
2650003,עם,2
2650003,פ,34
2650003,קנ,12
2650003,רק,57
2650003,שס,42
2650003,יש,4
2650003,כ,3
2650003,ז,1
2650003,ק,1
2650003,פץ,1
2650003,זה,1
2650010,אמת,704
2650010,ג,10
2650010,זך,281
2650010,חץ,21
2650010,טב,71
2650010,כן,1461
2650010,ל,73
2650010,מחל,209
2650010,מרצ,318
2650010,פ,52
2650010,קנ,54
2650010,רק,72
2650010,שס,27
2650010,ו,4
2650010,יש,8
2650010,כ,7
2650010,נץ,2
2650010,צה,2
2650010,פץ,1
2650010,ד,1
2650010,ק,1
2650006,אמת,1115
2650006,ג,42
2650006,ד,2
2650006,ו,14
2650006,זה,7
2650006,זך,514
2650006,חץ,35
2650006,טב,94
2650006,יש,14
2650006,כן,2268
2650006,ל,91
2650006,מחל,332
2650006,מרצ,479
2650006,פ,47
2650006,פז,1
2650006,ק,1
2650006,קנ,79
2650006,רק,155
2650006,שס,76
2650006,כ,5
2650006,ה,3
2650006,נץ,4
2650006,פץ,3
2650006,קז,2
2650006,צה,1
2650006,קפ,1
2650008,אמת,442
2650008,ג,15
2650008,ה,1
2650008,ו,5
2650008,זך,188
2650008,חץ,18
2650008,טב,46
2650008,יש,6
2650008,כן,1187
2650008,ל,82
2650008,מחל,172
2650008,מרצ,259
2650008,פ,36
2650008,ק,1
2650008,קז,2
2650008,קנ,42
2650008,רק,67
2650008,שס,21
2650008,ד,1
2650008,ז,1
2650008,נץ,1
2650008,כ,1
2650008,קפ,1
2650008,כץ,3
2650005,אמת,407
2650005,ג,19
2650005,זך,209
2650005,חץ,22
2650005,טב,25
2650005,יש,5
2650005,כ,2
2650005,כן,924
2650005,ל,53
2650005,מחל,158
2650005,מרצ,207
2650005,פ,13
2650005,קז,2
2650005,קנ,40
2650005,רק,73
2650005,שס,25
2650005,ו,5
2650005,ז,1
2650005,ק,1
2650005,זה,1
2660004,אמת,361
2660004,ג,45
2660004,ז,4
2660004,זה,116
2660004,זך,145
2660004,טב,209
2660004,כ,23
2660004,כן,554
2660004,ל,238
2660004,מחל,436
2660004,מרצ,47
2660004,פ,11
2660004,פץ,2
2660004,ק,7
2660004,קז,3
2660004,קנ,38
2660004,רק,30
2660004,שס,677
2660004,ד,2
2660004,ו,1
2660004,חץ,5
2660004,יש,5
2660004,כץ,2
2660004,נץ,1
2660004,עם,7
2660004,פז,2
2660004,ף,2
2660006,אמת,132
2660006,ג,41
2660006,ז,3
2660006,זה,51
2660006,זך,41
2660006,טב,154
2660006,כן,158
2660006,ל,82
2660006,מחל,219
2660006,מרצ,9
2660006,נץ,3
2660006,צה,2
2660006,קז,1
2660006,שס,562
2660006,ו,1
2660006,יש,1
2660006,כ,6
2660006,פ,1
2660006,קנ,5
2660006,רק,13
2660006,כץ,1
2660006,עם,3
2660006,חץ,4
2660006,פץ,1
2660007,אמת,241
2660007,ג,48
2660007,זך,73
2660007,טב,177
2660007,יש,2
2660007,כן,254
2660007,ל,126
2660007,מחל,286
2660007,מרצ,18
2660007,פ,7
2660007,ק,1
2660007,קנ,13
2660007,רק,18
2660007,שס,536
2660007,ו,1
2660007,זה,42
2660007,חץ,5
2660007,כ,7
2660007,נץ,4
2660007,פז,2
2660007,פץ,2
2660007,קז,4
2660007,קפ,1
2660007,עם,2
2660007,ף,1
2660007,ה,1
2660007,ז,1
2660002,אמת,336
2660002,ג,8
2660002,זך,117
2660002,טב,109
2660002,יש,2
2660002,כ,6
2660002,כן,658
2660002,ל,37
2660002,מחל,196
2660002,מרצ,110
2660002,פ,15
2660002,פז,1
2660002,קנ,32
2660002,רק,52
2660002,שס,100
2660002,חץ,6
2660002,פץ,1
2660002,זה,2
2660002,ו,1
2660002,צה,1
2660002,ק,1
2660001,אמת,477
2660001,ג,3
2660001,ד,1
2660001,ו,1
2660001,זך,181
2660001,חץ,8
2660001,טב,51
2660001,כן,868
2660001,ל,42
2660001,מחל,142
2660001,מרצ,140
2660001,פ,31
2660001,קנ,41
2660001,רק,52
2660001,שס,44
2660001,כץ,1
2660001,זה,1
2660001,כ,3
2660001,פז,1
2660005,אמת,166
2660005,ג,43
2660005,ז,5
2660005,זה,52
2660005,זך,91
2660005,טב,163
2660005,כ,18
2660005,כן,344
2660005,כץ,2
2660005,ל,213
2660005,מחל,236
2660005,מרצ,13
2660005,פ,3
2660005,פז,2
2660005,קנ,22
2660005,רק,19
2660005,שס,488
2660005,חץ,4
2660005,פץ,4
2660005,ף,1
2660005,קז,5
2660005,עם,2
2660005,יש,4
2660005,קפ,1
2660005,ו,1
2660005,פכ,1
2660008,אמת,407
2660008,ג,14
2660008,זך,194
2660008,חץ,9
2660008,טב,139
2660008,כ,13
2660008,כן,777
2660008,ל,142
2660008,מחל,299
2660008,מרצ,48
2660008,פ,11
2660008,צה,1
2660008,רק,44
2660008,שס,305
2660008,ו,2
2660008,פץ,2
2660008,קז,2
2660008,קנ,25
2660008,יש,2
2660008,פז,1
2660008,פכ,1
2660008,ף,1
2710002,אמת,4
2710002,ד,50
2710002,ו,127
2710002,חץ,1
2710002,כן,9
2710002,ל,1
2710002,מחל,1
2710002,מרצ,2
2710002,נץ,1
2710002,עם,30
2710002,פ,1
2710001,אמת,36
2710001,ד,271
2710001,ו,1407
2710001,חץ,1
2710001,טב,1
2710001,כן,56
2710001,מרצ,28
2710001,עם,172
2710001,ק,10
2710001,רק,2
2710001,שס,5
2710001,ל,1
2710001,פכ,1
2710001,ג,2
2710001,פ,3
2710001,ף,1
2710001,מחל,2
2710001,זך,1
2710001,קנ,1
2710001,קפ,1
2710007,אמת,374
2710007,ד,2143
2710007,ו,4787
2710007,ז,4
2710007,כ,4
2710007,כן,81
2710007,מרצ,228
2710007,עם,1016
2710007,ק,57
2710007,קפ,3
2710007,שס,80
2710007,ג,7
2710007,כץ,3
2710007,ה,1
2710007,ל,6
2710007,פ,12
2710007,פץ,2
2710007,קז,3
2710007,קנ,7
2710007,רק,4
2710007,טב,6
2710007,יש,1
2710007,מחל,6
2710007,נץ,7
2710007,זך,3
2710007,פז,1
2710007,חץ,3
2710007,ף,4
2710007,צה,7
2710007,זה,1
2710007,פכ,3
2710003,אמת,13
2710003,ד,95
2710003,ו,327
2710003,ז,1
2710003,כן,12
2710003,מחל,3
2710003,מרצ,16
2710003,עם,74
2710003,קפ,4
2710003,שס,7
2710003,פ,1
2710003,ק,1
2710003,קנ,1
2710008,אמת,32
2710008,ד,136
2710008,ו,396
2710008,טב,2
2710008,כן,14
2710008,מרצ,8
2710008,עם,53
2710008,ק,1
2710008,קנ,2
2710008,שס,3
2710008,קפ,1
2720004,אמת,301
2720004,ד,1350
2720004,ו,1533
2720004,זך,5
2720004,כן,277
2720004,מחל,11
2720004,מרצ,134
2720004,עם,3431
2720004,פז,2
2720004,ק,6
2720004,רק,3
2720004,שס,19
2720004,צה,4
2720004,קנ,16
2720004,כץ,5
2720004,ל,3
2720004,פץ,1
2720004,קז,3
2720004,יש,2
2720004,טב,1
2720004,כ,3
2720004,חץ,2
2720004,ף,1
2720004,ג,2
2720004,פכ,1
2720004,קפ,1
2730007,אמת,292
2730007,ד,1663
2730007,ה,13
2730007,ו,2484
2730007,טב,7
2730007,כ,2
2730007,כן,105
2730007,מחל,20
2730007,מרצ,197
2730007,עם,5294
2730007,זך,5
2730007,נץ,1
2730007,קנ,6
2730007,צה,2
2730007,ל,6
2730007,פ,17
2730007,פכ,1
2730007,רק,1
2730007,כץ,1
2730007,שס,12
2730007,קז,2
2730007,ק,5
2730007,זה,1
2730007,יש,1
2730007,פץ,2
2730007,ף,1
2730007,קפ,1
2800004,אמת,199
2800004,ג,6
2800004,ה,1
2800004,ו,3
2800004,זה,1
2800004,זך,39
2800004,טב,135
2800004,כ,15
2800004,כן,214
2800004,ל,278
2800004,מחל,122
2800004,מרצ,9
2800004,פז,1
2800004,קז,6
2800004,קנ,17
2800004,רק,12
2800004,שס,198
2800004,כץ,1
2800004,פ,10
2800004,ז,1
2800004,יש,1
2800004,נץ,2
2800004,עם,1
2800004,פכ,1
2800004,קפ,1
2800005,אמת,164
2800005,זה,2
2800005,זך,35
2800005,חץ,2
2800005,טב,101
2800005,כ,7
2800005,כן,141
2800005,ל,83
2800005,מחל,118
2800005,מרצ,2
2800005,פ,7
2800005,פז,1
2800005,ף,1
2800005,צה,2
2800005,קז,1
2800005,קנ,6
2800005,רק,5
2800005,שס,159
2800005,ד,1
2800005,פכ,1
2800005,ו,1
2800005,עם,1
2800005,פץ,1
2800010,אמת,268
2800010,ז,3
2800010,זך,70
2800010,טב,101
2800010,כ,3
2800010,כן,199
2800010,ל,91
2800010,מחל,171
2800010,מרצ,13
2800010,פ,12
2800010,קנ,19
2800010,רק,7
2800010,שס,170
2800010,ג,12
2800010,ו,1
2800010,פץ,1
2800010,יש,1
2800010,כץ,2
2800010,נץ,1
2800010,פז,1
2800010,קז,1
2800006,אמת,239
2800006,ה,1
2800006,ו,2
2800006,זך,62
2800006,טב,177
2800006,יש,1
2800006,כ,11
2800006,כן,242
2800006,ל,76
2800006,מחל,156
2800006,מרצ,11
2800006,פ,20
2800006,קנ,13
2800006,קפ,1
2800006,רק,15
2800006,שס,199
2800006,ג,6
2800006,ק,1
2800006,ז,2
2800006,זה,1
2800006,חץ,1
2800006,פכ,1
2800006,ף,1
2800003,אמת,584
2800003,ג,18
2800003,ו,2
2800003,ז,5
2800003,זך,137
2800003,טב,327
2800003,כ,17
2800003,כן,631
2800003,ל,774
2800003,מחל,436
2800003,מרצ,33
2800003,נץ,4
2800003,פ,32
2800003,פז,4
2800003,פץ,9
2800003,קנ,45
2800003,רק,38
2800003,שס,455
2800003,חץ,6
2800003,קז,7
2800003,יש,4
2800003,צה,1
2800003,ק,2
2800003,כץ,3
2800003,עם,1
2800003,פכ,2
2800003,זה,2
2800002,אמת,125
2800002,ג,2
2800002,זה,1
2800002,זך,37
2800002,חץ,3
2800002,טב,88
2800002,כ,3
2800002,כן,137
2800002,ל,186
2800002,מחל,70
2800002,מרצ,4
2800002,עם,2
2800002,פ,11
2800002,קנ,7
2800002,רק,6
2800002,שס,87
2800002,ד,1
2800002,פז,3
2800002,ק,3
2800002,קז,3
3000114,אמת,28
3000114,ג,2287
3000114,זך,31
3000114,טב,190
3000114,כ,50
3000114,כן,51
3000114,ל,32
3000114,מחל,72
3000114,נץ,1
3000114,פ,3
3000114,קנ,3
3000114,שס,820
3000114,מרצ,12
3000114,יש,1
3000114,ו,2
3000114,עם,1
3000114,ד,1
3000114,רק,1
3000122,אמת,1
3000122,ג,797
3000122,זך,3
3000122,טב,33
3000122,כ,15
3000122,מחל,18
3000122,שס,328
3000122,כן,1
3000122,ל,3
3000122,מרצ,1
3000124,אמת,24
3000124,ג,966
3000124,זך,16
3000124,טב,90
3000124,כ,67
3000124,כן,40
3000124,ל,18
3000124,מחל,72
3000124,שס,1276
3000124,חץ,5
3000124,מרצ,2
3000124,יש,2
3000124,נץ,1
3000124,פכ,1
3000124,קנ,3
3000124,ה,1
3000124,כץ,1
3000123,אמת,8
3000123,ג,713
3000123,זך,7
3000123,טב,38
3000123,כ,9
3000123,כן,6
3000123,ל,6
3000123,מחל,19
3000123,פ,1
3000123,שס,302
3000112,אמת,164
3000112,ג,1291
3000112,זך,145
3000112,טב,470
3000112,כ,117
3000112,כן,224
3000112,מחל,290
3000112,ק,3
3000112,שס,1430
3000112,ז,2
3000112,חץ,6
3000112,ל,98
3000112,ו,3
3000112,זה,1
3000112,נץ,6
3000112,מרצ,40
3000112,פ,17
3000112,קנ,18
3000112,רק,22
3000112,עם,3
3000112,צה,2
3000112,ד,1
3000112,קז,1
3000112,כץ,1
3000112,פץ,1
3000125,אמת,16
3000125,ג,604
3000125,טב,34
3000125,כ,42
3000125,כן,19
3000125,ל,7
3000125,מחל,27
3000125,שס,650
3000125,זך,3
3000125,קנ,2
3000125,מרצ,2
3000125,נץ,1
3000142,ג,349
3000142,טב,16
3000142,כ,25
3000142,מחל,12
3000142,שס,79
3000142,אמת,4
3000142,ל,3
3000142,מרצ,1
3000142,זך,1
3000142,כן,7
3000142,יש,1
3000142,נץ,1
3000142,רק,1
3000143,אמת,71
3000143,ג,533
3000143,טב,55
3000143,כ,21
3000143,כן,49
3000143,ל,23
3000143,מחל,66
3000143,קנ,10
3000143,שס,202
3000143,זך,37
3000143,ד,2
3000143,מרצ,38
3000143,ו,8
3000143,ז,1
3000143,נץ,2
3000143,פ,4
3000143,קז,3
3000143,זה,3
3000143,חץ,1
3000143,יש,1
3000143,רק,5
3000172,אמת,25
3000172,ג,1474
3000172,טב,115
3000172,כ,38
3000172,כן,39
3000172,ל,7
3000172,מחל,64
3000172,פכ,3
3000172,רק,4
3000172,שס,698
3000172,זך,21
3000172,מרצ,4
3000172,נץ,5
3000172,פ,2
3000172,זה,1
3000172,צה,1
3000172,קנ,3
3000173,אמת,67
3000173,ג,988
3000173,זך,51
3000173,טב,123
3000173,כ,69
3000173,כן,65
3000173,ל,30
3000173,מחל,131
3000173,מרצ,10
3000173,פכ,1
3000173,שס,781
3000173,זה,3
3000173,עם,1
3000173,קנ,9
3000173,רק,4
3000173,ו,4
3000173,יש,1
3000173,נץ,1
3000173,פז,1
3000173,קז,1
3000178,ג,1493
3000178,טב,36
3000178,כ,18
3000178,כן,6
3000178,ל,7
3000178,מחל,11
3000178,מרצ,4
3000178,קנ,3
3000178,שס,273
3000178,אמת,2
3000212,ג,3036
3000212,כ,50
3000212,כן,6
3000212,ל,3
3000212,שס,230
3000212,טב,27
3000212,חץ,1
3000212,קנ,1
3000212,ד,1
3000212,מחל,10
3000212,נץ,1
3000212,זך,2
3000212,רק,1
3000144,אמת,157
3000144,ג,42
3000144,ד,1
3000144,ו,10
3000144,זה,6
3000144,זך,46
3000144,חץ,4
3000144,טב,167
3000144,יש,3
3000144,כ,35
3000144,כן,121
3000144,ל,36
3000144,מחל,117
3000144,מרצ,52
3000144,פ,6
3000144,ק,3
3000144,קז,1
3000144,קנ,28
3000144,רק,13
3000144,שס,125
3000144,נץ,1
3000144,פץ,2
3000144,פז,1
3000146,אמת,133
3000146,ג,15
3000146,ו,10
3000146,זך,49
3000146,טב,76
3000146,יש,1
3000146,כ,19
3000146,כן,122
3000146,ל,66
3000146,מחל,100
3000146,מרצ,64
3000146,נץ,3
3000146,פ,7
3000146,פץ,2
3000146,קז,1
3000146,קנ,24
3000146,רק,19
3000146,שס,46
3000146,חץ,2
3000146,ז,1
3000146,ד,1
3000153,אמת,238
3000153,ג,66
3000153,ד,1
3000153,ו,10
3000153,זך,68
3000153,טב,236
3000153,יש,1
3000153,כ,14
3000153,כן,191
3000153,ל,43
3000153,מחל,148
3000153,מרצ,94
3000153,פ,22
3000153,קז,1
3000153,קנ,16
3000153,רק,14
3000153,שס,44
3000153,חץ,3
3000153,נץ,4
3000153,ק,1
3000131,אמת,119
3000131,ג,428
3000131,זך,20
3000131,טב,52
3000131,כ,18
3000131,כן,73
3000131,ל,19
3000131,מחל,100
3000131,שס,187
3000131,ו,6
3000131,חץ,1
3000131,יש,1
3000131,מרצ,22
3000131,פ,2
3000131,קנ,9
3000131,רק,3
3000131,כץ,1
3000131,פז,1
3000131,פכ,1
3000131,קז,1
3000521,אמת,507
3000521,ג,52
3000521,ד,3
3000521,ו,27
3000521,זה,5
3000521,זך,126
3000521,טב,372
3000521,יש,2
3000521,כ,18
3000521,כן,439
3000521,ל,79
3000521,מחל,287
3000521,מרצ,213
3000521,פ,46
3000521,קנ,32
3000521,רק,38
3000521,שס,69
3000521,חץ,10
3000521,נץ,6
3000521,עם,1
3000521,קז,1
3000152,אמת,926
3000152,ג,79
3000152,ו,39
3000152,זך,202
3000152,חץ,21
3000152,טב,545
3000152,יש,2
3000152,כ,38
3000152,כן,716
3000152,ל,135
3000152,מחל,388
3000152,מרצ,366
3000152,פ,68
3000152,קנ,49
3000152,רק,56
3000152,שס,85
3000152,זה,5
3000152,ק,1
3000152,ד,4
3000152,נץ,5
3000152,עם,1
3000152,פז,1
3000152,ז,1
3000152,כץ,1
3000152,פכ,1
3000147,אמת,227
3000147,ג,399
3000147,ד,1
3000147,ו,17
3000147,זך,68
3000147,חץ,7
3000147,טב,355
