semel,ballot,valid,stat22
654,12,384,6540003
654,13,353,6540003
654,15.1,360,6540002
654,15.2,400,6540002
654,15.3,389,6540002
654,15.4,377,6540002
654,15.5,330,6540002
654,15.6,361,6540002
654,18.1,428,6540002
654,18.2,415,6540002
654,18.3,446,6540002
654,18.4,454,6540002
654,18.5,412,6540002
654,20.1,425,6540004
654,20.2,432,6540004
654,20.3,391,6540004
654,20.4,414,6540004
579,1,405,5790001
579,2,337,5790001
1130,1,157,11300001
295,1,270,2950001
1166,1,151,11660001
605,1,252,6050001
743,1,504,7430001
267,1,357,2670001
267,2,452,2670001
267,3,434,2670001
47,5.1,437,470001
47,5.2,427,470001
47,5.3,423,470001
47,6.1,379,470001
47,6.2,385,470001
47,6.3,402,470001
3572,1.1,255,35720001
3572,1.2,270,35720001
1285,1,290,12850001
664,1,298,6640001
1094,1,117,10940001
580,1,481,5800001
1085,1,89,10850001
1264,1,363,12640001
1264,2,357,12640001
1264,3,328,12640001
3766,1,428,37660001
1374,1,280,13740001
1139,1,212,11390014
1139,2.1,251,11390013
1139,2.2,244,11390013
1139,3,267,11390012
1139,4.1,312,11390012
1139,4.2,277,11390012
1139,5,246,11390021
1139,8,248,11390014
1139,10,311,11390013
1139,11.1,266,11390013
1139,11.2,269,11390013
1139,12.1,289,11390031
1139,12.2,298,11390031
1139,12.3,285,11390031
1139,13,407,11390035
1139,15,303,11390013
1139,16,256,11390014
1139,18,294,11390013
1139,19,283,11390013
1139,20,316,11390013
1139,21,328,11390014
1139,22,225,11390014
1139,24.1,84,11390012
1139,24.2,74,11390012
1139,26,297,11390013
1139,27,300,11390013
1139,28,340,11390013
1139,29,364,11390031
1139,30,328,11390031
1139,32,300,11390031
1139,34.1,397,11390023
1139,34.2,392,11390023
1139,35,429,11390021
1139,36,391,11390021
1139,37,277,11390021
1139,38,284,11390024
1139,39,395,11390024
1139,40.1,395,11390035
1139,40.2,390,11390035
1139,41,309,11390024
1139,42,457,11390035
1139,44,365,11390024
1139,45,364,11390035
1139,46,326,11390035
1139,47,316,11390024
1139,48,339,11390035
1139,51.1,374,11390032
1139,51.2,398,11390032
1139,51.3,386,11390032
1139,51.4,394,11390032
1139,52,376,11390033
1139,54.1,322,11390034
1139,54.2,334,11390034
1139,54.3,348,11390034
1139,55,153,11390033
1139,57,446,11390033
1139,59,403,11390033
1139,61.1,295,11390021
1139,61.2,327,11390021
1139,61.3,296,11390021
1139,61.4,300,11390021
1139,63,427,11390024
1139,64,338,11390021
1139,65,485,11390032
1139,68.1,419,11390034
1139,68.2,433,11390034
1139,68.3,387,11390034
1139,68.4,391,11390034
1139,68.5,384,11390034
1139,68.6,386,11390034
1139,68.7,398,11390034
1139,69.1,257,11390032
1139,69.2,226,11390011
768,1,338,7680001
1198,1,180,11980001
3656,1,215,36560001
1207,1,395,12070001
585,1,354,5850001
1230,1,245,12300001
2023,1,378,20230001
380,1.1,226,3800001
380,1.2,233,3800001
715,1,492,7150001
1271,1,500,12710001
1271,3,353,12710001
1271,5,470,12710001
1271,6,496,12710001
1271,8.1,398,12710001
1271,8.2,414,12710001
1271,8.3,420,12710001
1271,8.4,422,12710001
1271,9,429,12710001
7000,2.1,267,70000012
7000,2.2,216,70000012
7000,2.3,255,70000012
7000,5,389,70000013
7000,8,312,70000013
7000,9.1,312,70000016
7000,9.2,365,70000016
7000,9.3,351,70000016
7000,9.4,342,70000016
7000,11,233,70000016
7000,12,250,70000041
7000,14,272,70000041
7000,17,364,70000025
7000,18.1,294,70000014
7000,18.2,306,70000014
7000,18.3,304,70000014
7000,18.4,314,70000014
7000,18.5,281,70000014
7000,18.6,286,70000014
7000,19.1,286,70000015
7000,19.2,276,70000015
7000,19.3,293,70000015
7000,19.4,255,70000015
7000,24,288,70000022
7000,28,261,70000022
7000,30.1,441,70000032
7000,30.2,415,70000032
7000,30.3,420,70000032
7000,30.4,415,70000032
7000,34,292,70000041
7000,35,264,70000044
7000,36,306,70000044
7000,37.1,394,70000041
7000,37.2,409,70000041
7000,37.3,346,70000041
7000,38.1,333,70000041
7000,38.2,316,70000041
7000,38.3,301,70000041
7000,39,233,70000054
7000,40,310,70000054
7000,43,363,70000044
7000,45,304,70000016
7000,46,232,70000025
7000,47,334,70000027
7000,49,446,70000027
7000,50,357,70000025
7000,52,386,70000025
7000,53,362,70000022
7000,54,358,70000025
7000,55,355,70000025
7000,56,265,70000022
7000,57.1,388,70000021
7000,57.2,363,70000021
7000,57.3,356,70000021
7000,58.1,373,70000021
7000,58.2,398,70000021
7000,58.3,356,70000021
7000,59,260,70000025
7000,62,310,70000054
7000,63,260,70000054
7000,65,247,70000044
7000,66,315,70000044
7000,67,362,70000044
7000,68.1,376,70000045
7000,68.2,376,70000045
7000,68.3,412,70000045
7000,68.4,371,70000045
7000,69,279,70000044
7000,71.1,337,70000017
7000,71.2,339,70000017
7000,71.3,348,70000017
7000,71.4,295,70000017
7000,71.5,305,70000017
7000,82.1,353,70000052
7000,82.2,345,70000052
7000,82.3,345,70000052
7000,82.4,326,70000052
7000,82.5,344,70000052
7000,84.1,366,70000052
7000,84.2,361,70000052
7000,84.3,337,70000052
7000,84.4,351,70000052
7000,84.5,337,70000052
7000,85,251,70000052
7000,86.1,453,70000023
7000,86.2,499,70000023
7000,86.3,499,70000023
7000,86.4,460,70000023
7000,86.5,435,70000023
7000,88,259,70000052
7000,91,180,70000016
7000,96,321,70000044
7000,98.1,493,70000026
7000,98.2,469,70000026
7000,98.3,471,70000026
7000,952.1,529,70000014
7000,952.2,524,70000014
7000,952.3,533,70000026
7000,990.1,340,70000031
7000,990.2,374,70000031
7000,990.3,369,70000031
7000,990.4,375,70000031
7000,990.5,334,70000031
52,1,394,520001
595,1,456,5950001
1171,1,362,11710001
1255,1,96,12550001
674,1,386,6740001
24,1,488,240001
1310,1,405,13100001
1310,2,422,13100001
1310,3,494,13100001
1173,1,92,11730001
1060,2,338,10600004
1060,4,325,10600004
1060,6.1,333,10600001
1060,6.2,452,10600001
1060,6.3,405,10600001
1060,6.4,301,10600001
1060,6.5,331,10600001
1060,7.1,251,10600004
1060,7.2,250,10600004
1060,7.3,270,10600004
1060,10.1,213,10600001
1060,10.2,166,10600001
1060,10.3,185,10600001
1060,12,263,10600004
2055,1,373,20550001
2055,2,359,20550001
102,1,53,1020001
771,1,489,7710001
3569,1,242,35690001
3709,1,584,37090001
3709,2,495,37090001
4204,1,267,42040001
1141,1,103,11410001
1080,2.1,333,10800001
1080,2.2,354,10800001
829,1,266,8290001
573,1,296,5730001
1015,5,484,10150002
1015,6,470,10150002
1015,9.1,401,10150004
1015,9.2,404,10150004
1015,9.3,418,10150004
1015,9.4,427,10150004
1015,9.5,411,10150004
1015,13.1,443,10150007
1015,13.2,451,10150007
1015,13.3,448,10150007
1015,13.4,411,10150007
1015,14,481,10150007
1015,15.1,342,10150004
1015,15.2,322,10150004
1015,15.3,347,10150004
1015,15.4,334,10150004
1015,16,384,10150007
1015,18.1,467,10150003
1015,18.2,489,10150003
1015,18.3,470,10150003
1015,18.4,454,10150003
1015,18.5,465,10150003
1015,21,424,10150001
1015,22,534,10150001
1015,24,422,10150007
1015,27.1,518,10150005
1015,27.2,522,10150005
1015,28,362,10150001
1015,29,452,10150006
1015,30.1,345,10150004
1015,30.2,360,10150004
1015,30.3,404,10150004
1015,30.4,385,10150004
516,3,453,5160003
516,5,476,5160003
516,6,448,5160003
516,7.1,507,5160003
516,7.2,427,5160003
516,7.3,477,5160003
516,7.4,418,5160003
516,13.1,348,5160001
516,13.2,301,5160001
516,13.3,320,5160001
516,13.4,377,5160003
516,15.1,438,5160001
516,15.2,457,5160001
516,15.3,467,5160001
516,15.4,462,5160001
516,15.5,440,5160001
516,16,464,5160003
4201,1,150,42010002
4201,2,162,42010002
481,4.1,178,4810001
481,4.2,170,4810001
481,4.3,154,4810001
481,8.1,249,4810005
481,8.2,278,4810005
481,8.3,231,4810005
481,9.1,199,4810005
481,9.2,210,4810005
481,9.3,203,4810005
481,10,304,4810001
481,11,237,4810001
481,12.1,314,4810005
481,12.2,296,4810005
481,15.1,237,4810001
481,15.2,226,4810001
481,15.3,245,4810001
481,19.1,234,4810002
481,19.2,224,4810002
481,19.3,311,4810002
481,20.1,213,4810005
481,20.2,195,4810005
481,20.3,260,4810005
481,22.1,241,4810002
481,22.2,246,4810002
481,22.3,131,4810002
481,22.4,235,4810002
481,23,206,4810001
481,24.1,299,4810001
481,24.2,282,4810001
481,24.3,288,4810001
481,24.4,281,4810001
689,1,317,6890001
689,2,316,6890001
65,2.1,349,650001
65,2.2,315,650001
65,2.3,312,650001
874,3.1,453,8740005
874,3.2,417,8740005
874,5,279,8740005
874,6,251,8740002
874,8.1,224,8740002
874,8.2,236,8740002
874,9,256,8740002
874,10,284,8740002
874,11,293,8740002
874,12,286,8740002
874,13.1,340,8740002
874,13.2,329,8740002
874,14.1,375,8740005
874,14.2,375,8740005
874,14.3,366,8740005
874,16.1,453,8740003
874,16.2,461,8740003
874,17,305,8740002
874,18,360,8740002
874,21.1,346,8740001
874,21.2,354,8740001
874,23,240,8740002
874,29,401,8740006
874,30,459,8740006
874,31,353,8740006
874,32,382,8740006
874,33,428,8740006
874,34.1,403,8740007
874,34.2,392,8740007
874,34.3,394,8740007
874,35,394,8740006
874,36,453,8740005
874,38,412,8740006
874,40,538,8740003
874,41,242,8740002
874,42,478,8740007
874,43,388,8740005
874,44.1,287,8740005
874,44.2,286,8740005
3561,1,167,35610001
3751,1,226,37510001
586,1,504,5860001
375,1,353,3750001
375,2,332,3750001
695,1,315,6950001
1155,1,329,11550001
722,1,518,7220001
2029,1,408,20290001
1140,1,345,11400001
1140,2,424,11400001
3797,2.1,510,37970021
3797,2.2,495,37970021
3797,2.3,486,37970021
3797,2.4,505,37970021
3797,3,510,37970021
3797,8,564,37970032
3797,11,494,37970032
3797,12,571,37970032
3797,15.1,293,37970021
3797,15.2,303,37970021
3797,16,527,37970035
3797,17,434,37970032
3797,18,551,37970015
3797,19,514,37970035
3797,20,537,37970032
3797,24,448,37970032
3797,26,438,37970013
3797,28,540,37970043
3797,29,569,37970034
3797,30,588,37970032
3797,31,434,37970043
3797,32,546,37970032
3797,33.1,530,37970034
3797,33.2,537,37970034
3797,33.3,545,37970034
3797,33.4,554,37970034
3797,33.5,536,37970034
3797,33.6,493,37970034
3797,34,544,37970042
3797,36,567,37970032
3797,37,541,37970021
3797,38,486,37970043
3797,39,495,37970042
3797,40,485,37970043
3797,41.1,529,37970013
3797,41.2,553,37970013
3797,42,432,37970043
3797,43,508,37970015
3797,46,560,37970042
3797,47,479,37970043
3797,48,477,37970021
3797,50,521,37970034
3797,51,439,37970021
3797,52,442,37970015
3797,53.1,503,37970044
3797,53.2,502,37970044
3797,53.3,475,37970044
3797,53.4,527,37970044
3797,53.5,518,37970044
3797,53.6,513,37970044
3797,54,401,37970032
3797,55.1,558,37970032
3797,55.2,548,37970032
1200,11.1,413,12000332
1200,11.2,414,12000332
1200,11.3,404,12000332
1200,12.1,362,12000123
1200,12.2,376,12000123
1200,12.3,375,12000123
1200,12.4,377,12000123
1200,12.5,363,12000123
1200,16,495,12000113
1200,18,482,12000113
1200,21.1,473,12000214
1200,21.2,477,12000214
1200,21.3,489,12000214
1200,21.4,509,12000214
1200,21.5,465,12000214
1200,25.1,361,12000222
1200,25.2,362,12000222
1200,25.3,360,12000222
1200,30.1,404,12000114
1200,30.2,412,12000114
1200,30.3,417,12000114
1200,30.4,409,12000114
1200,30.5,408,12000114
1200,32.1,513,12000112
1200,32.2,481,12000112
1200,32.3,468,12000112
1200,34.1,405,12000115
1200,34.2,408,12000115
1200,34.3,397,12000115
1200,34.4,422,12000115
1200,34.5,414,12000115
1200,34.6,419,12000115
1200,37.1,467,12000224
1200,37.2,504,12000224
1200,37.3,491,12000224
1200,37.4,475,12000224
1200,38,457,12000225
1200,39,497,12000225
1200,41,496,12000113
1200,43.1,284,12000311
1200,43.2,270,12000311
1200,46,514,12000214
1200,48.1,421,12000221
1200,48.2,427,12000221
1200,48.3,419,12000221
1200,48.4,425,12000221
1200,53.1,501,12000112
1200,53.2,484,12000112
1200,53.3,482,12000112
1200,54,454,12000225
1200,56.1,445,12000111
1200,56.2,469,12000111
1200,56.3,432,12000111
1200,60,478,12000225
1200,63.1,513,12000214
1200,63.2,525,12000214
1200,63.3,522,12000214
1200,67.1,429,12000212
1200,67.2,442,12000212
1200,67.3,421,12000212
1200,67.4,449,12000212
1200,67.5,444,12000212
1200,71,550,12000331
1200,72,545,12000214
1200,75.1,475,12000222
1200,75.2,454,12000222
1200,75.3,462,12000222
1200,75.4,461,12000222
1200,75.5,454,12000222
1200,75.6,449,12000222
1200,77.1,374,12000313
1200,77.2,396,12000313
1200,77.3,371,12000313
1200,78.1,541,12000211
1200,78.2,544,12000211
1200,78.3,545,12000211
1200,78.4,536,12000211
1200,79.1,504,12000113
1200,79.2,495,12000113
1200,79.3,490,12000113
1200,79.4,505,12000113
1200,80,489,12000214
1200,82.1,471,12000311
1200,82.2,520,12000311
1200,82.3,468,12000311
1200,82.4,496,12000311
1200,83,505,12000331
1200,84,472,12000323
1200,85,466,12000331
1200,86,549,12000331
1200,88.1,383,12000225
1200,88.2,390,12000225
1200,88.3,377,12000225
1200,89,547,12000331
1200,90.1,414,12000313
1200,90.2,417,12000313
1200,90.3,435,12000313
1200,90.4,416,12000313
1200,91.1,394,12000312
1200,91.2,413,12000312
1200,91.3,403,12000312
1200,91.4,402,12000312
1200,94,514,12000332
1200,103,412,12000321
1200,104,303,12000321
1200,105,393,12000321
1200,106,454,12000321
1200,107,344,12000321
1200,109,414,12000322
1200,110,324,12000321
1200,111,345,12000321
1200,112,328,12000321
1200,113.1,392,12000323
1200,113.2,416,12000323
1200,113.3,419,12000323
1200,113.4,403,12000323
1200,114,335,12000322
269,1,306,2690001
269,2,298,2690001
208,1.1,269,2080001
208,1.2,278,2080001
208,2,300,2080001
635,1.1,222,6350001
635,1.2,255,6350001
635,4.1,216,6350001
635,4.2,217,6350001
635,4.3,202,6350001
1163,1,281,11630001
1178,1,379,11780001
1178,2,425,11780001
606,2.1,306,6060001
606,2.2,299,6060001
28,1,454,280001
28,2,324,280001
28,3,477,280001
28,4,493,280001
28,6,517,280001
28,7.1,414,280001
28,7.2,436,280001
28,7.3,448,280001
28,9,522,280001
28,10,423,280001
28,11,397,280001
28,12,440,280001
28,13,548,280001
28,16,526,280001
28,17,496,280001
28,18.1,525,280005
28,18.2,519,280005
28,18.3,524,280005
104,1.1,244,1040001
104,1.2,245,1040001
517,1,413,5170001
517,2,382,5170001
517,3,355,5170001
517,4,397,5170001
517,5,392,5170001
3599,1,287,35990001
1411,1,106,
1418,1,80,
1413,1,97,
1416,1,57,
1415,1,120,
1414,1,48,
1412,1,111,
308,1,405,3080001
776,1,254,7760001
43,2.1,276,430001
43,2.2,286,430001
43,2.3,254,430001
822,1,417,8220001
1128,1,197,11280001
2054,1,290,20540001
649,2.1,204,6490001
649,2.2,222,6490001
649,2.3,167,6490001
4019,1,103,40190001
1282,1,345,12820001
607,1,327,6070001
731,1,384,7310001
1268,2.1,513,12680002
1268,2.2,478,12680002
1268,2.3,466,12680002
1268,2.4,482,12680002
1268,2.5,506,12680002
1268,2.6,465,12680002
1268,3,377,12680002
1268,7,433,12680002
1268,8,345,12680002
1268,9,353,12680002
1268,10,533,12680005
1268,11,443,12680002
1268,12,399,12680005
3614,1,95,36140001
1343,1,277,13430001
382,1,313,3820001
382,2,429,3820001
1202,1,277,12020001
164,1,215,1640001
2044,1,243,20440001
596,1,248,5960001
2030,1,366,20300001
1174,1,458,11740001
1205,1,270,12050001
48,1,352,480001
48,2,263,480001
347,1,139,3470001
994,1,253,9940001
994,2,236,9940001
1258,1,284,12580001
263,1,178,2630001
298,1,279,2980001
742,1.1,284,7420001
742,1.2,295,7420001
748,1,409,7480001
4203,1,101,42030001
939,1,197,
939,6,323,
939,11.1,321,
939,11.2,283,
939,12.1,290,
939,12.2,229,
939,12.3,267,
939,13.1,237,
939,13.2,279,
939,13.3,307,
939,13.4,301,
939,13.5,308,
939,13.6,272,
939,13.7,315,
197,1,293,1970001
197,2,256,1970001
1082,1.1,444,10820001
1082,1.2,441,10820001
678,1,211,6780001
694,1,374,6940001
694,2,363,6940001
694,3,363,6940001
272,1,303,2720001
3657,1,228,36570001
570,1,480,5700001
9999,1,591,
9999,2,595,
9999,3,599,
9999,4,599,
9999,5,592,
9999,6,592,
9999,7,599,
9999,8,591,
9999,9,594,
9999,10,624,
9999,11,599,
9999,12,586,
9999,13,592,
9999,14,601,
9999,15,603,
9999,16,584,
9999,17,596,
9999,18,597,
9999,19,599,
9999,20,595,
9999,21,595,
9999,22,597,
9999,23,567,
9999,24,599,
9999,25,590,
9999,26,593,
9999,27,587,
9999,28,589,
9999,29,598,
9999,30,576,
9999,31,603,
9999,32,590,
9999,33,592,
9999,34,593,
9999,35,592,
9999,36,587,
9999,37,593,
9999,38,592,
9999,39,592,
9999,40,589,
9999,41,598,
9999,42,596,
9999,43,590,
9999,44,595,
9999,45,596,
9999,46,598,
9999,47,596,
9999,48,595,
9999,49,591,
9999,50,574,
9999,51,593,
9999,52,592,
9999,53,596,
9999,54,597,
9999,55,601,
9999,56,593,
9999,57,601,
9999,58,537,
9999,59,594,
9999,60,600,
9999,61,595,
9999,62,599,
9999,63,598,
9999,64,581,
9999,65,598,
9999,66,596,
9999,67,597,
9999,68,593,
9999,69,596,
9999,70,587,
9999,71,602,
9999,72,588,
9999,73,595,
9999,74,598,
9999,75,600,
9999,76,598,
9999,77,597,
9999,78,571,
9999,79,595,
9999,80,591,
9999,81,595,
9999,82,599,
9999,83,599,
9999,84,605,
9999,85,571,
9999,86,585,
9999,87,594,
9999,88,593,
9999,89,535,
9999,90,597,
9999,91,592,
9999,92,580,
9999,93,602,
9999,94,594,
9999,95,593,
9999,96,594,
9999,97,601,
9999,98,599,
9999,99,598,
9999,100,591,
9999,101,598,
9999,102,593,
9999,103,599,
9999,104,601,
9999,105,598,
9999,106,593,
9999,107,596,
9999,108,586,
9999,109,599,
9999,110,599,
9999,111,600,
9999,112,595,
9999,113,583,
9999,114,600,
9999,115,596,
9999,116,594,
9999,117,597,
9999,118,606,
9999,119,476,
9999,120,599,
9999,121,494,
9999,122,593,
9999,123,491,
9999,124,597,
9999,125,495,
9999,126,591,
9999,127,500,
9999,128,475,
9999,129,497,
9999,130,488,
9999,131,601,
9999,132,594,
9999,133,594,
9999,134,584,
9999,135,601,
9999,136,602,
9999,137,511,
9999,138,593,
9999,139,600,
9999,140,583,
9999,141,599,
9999,142,613,
9999,143,594,
9999,144,597,
9999,145,603,
9999,146,600,
9999,147,590,
9999,148,577,
9999,149,593,
9999,150,597,
9999,151,602,
9999,152,602,
9999,153,599,
9999,154,572,
9999,155,610,
9999,156,587,
9999,157,576,
9999,158,598,
9999,159,595,
9999,160,590,
9999,161,597,
9999,162,601,
9999,163,609,
9999,164,597,
9999,165,603,
9999,166,585,
9999,167,607,
9999,168,594,
9999,169,596,
9999,170,598,
9999,171,596,
9999,173,591,
9999,174,551,
9999,175,595,
9999,176,598,
9999,177,593,
9999,178,599,
9999,179,587,
9999,180,604,
9999,181,497,
9999,182,602,
9999,183,602,
9999,184,592,
9999,185,579,
9999,186,599,
9999,193,579,
9999,195,308,
9999,196,312,
9999,197,598,
9999,198,292,
9999,201,599,
9999,202,591,
9999,203,593,
9999,204,604,
9999,205,595,
9999,206,599,
9999,207,591,
9999,208,593,
9999,209,596,
9999,210,598,
9999,211,597,
9999,212,589,
9999,213,593,
9999,214,595,
9999,215,594,
9999,216,595,
9999,217,598,
9999,218,597,
9999,219,589,
9999,220,586,
9999,221,595,
9999,222,616,
9999,223,592,
9999,224,599,
9999,225,596,
9999,226,600,
9999,227,573,
9999,228,599,
9999,229,569,
9999,230,623,
9999,231,594,
9999,232,595,
9999,233,597,
9999,234,583,
9999,235,596,
9999,236,595,
9999,237,593,
9999,238,595,
9999,239,638,
9999,240,584,
9999,241,772,
9999,242,593,
9999,243,598,
9999,244,603,
9999,245,639,
9999,246,594,
9999,247,597,
9999,248,597,
9999,249,589,
9999,250,580,
9999,251,604,
9999,252,595,
9999,253,597,
9999,254,630,
9999,255,593,
9999,256,601,
9999,257,609,
9999,258,595,
9999,259,603,
9999,260,589,
9999,261,598,
9999,262,597,
9999,263,599,
9999,264,608,
9999,265,576,
9999,266,592,
9999,267,594,
9999,268,598,
9999,269,582,
9999,270,600,
9999,271,605,
9999,272,597,
9999,273,598,
9999,274,559,
9999,275,587,
9999,276,640,
9999,277,592,
9999,278,591,
9999,279,599,
9999,280,597,
9999,281,597,
9999,282,596,
9999,283,597,
9999,284,587,
9999,285,611,
9999,286,592,
9999,287,553,
9999,288,594,
9999,289,618,
9999,290,594,
9999,291,585,
9999,292,601,
9999,294,648,
9999,295,582,
9999,296,597,
9999,297,602,
9999,298,591,
9999,299,593,
9999,300,596,
9999,301,584,
9999,302,587,
9999,303,597,
9999,304,592,
9999,305,591,
9999,306,592,
9999,307,609,
9999,309,596,
9999,310,595,
9999,311,589,
9999,312,583,
9999,313,587,
9999,314,598,
9999,315,589,
9999,316,599,
9999,317,565,
9999,318,598,
9999,319,591,
9999,320,589,
9999,321,600,
9999,322,613,
9999,323,577,
9999,324,599,
9999,325,591,
9999,326,596,
9999,327,589,
9999,328,588,
9999,329,540,
9999,330,567,
9999,331,572,
9999,332,604,
9999,333,568,
9999,334,590,
9999,335,601,
9999,336,615,
9999,337,598,
9999,338,596,
9999,339,599,
9999,340,583,
9999,341,593,
9999,342,602,
9999,343,591,
9999,344,596,
9999,345,596,
9999,346,613,
9999,347,599,
9999,348,586,
9999,349,585,
9999,350,595,
9999,351,589,
9999,352,597,
9999,353,599,
9999,354,499,
9999,355,573,
9999,356,604,
9999,357,591,
9999,358,607,
9999,359,582,
9999,360,584,
9999,361,596,
9999,362,590,
9999,363,548,
9999,364,577,
9999,365,603,
9999,366,589,
9999,367,599,
9999,368,589,
9999,369,602,
9999,370,596,
9999,371,600,
9999,372,597,
9999,373,586,
9999,374,587,
9999,375,590,
9999,376,618,
9999,377,608,
9999,378,594,
9999,379,601,
9999,380,599,
9999,381,488,
9999,382,490,
9999,383,502,
9999,384,505,
9999,385,505,
9999,386,488,
9999,387,510,
9999,388,489,
9999,389,498,
9999,390,437,
9999,391,505,
9999,392,499,
9999,393,493,
9999,394,494,
9999,395,517,
9999,396,499,
9999,397,515,
9999,398,482,
9999,399,274,
9999,400,298,
9999,401,500,
9999,402,492,
9999,403,486,
9999,404,496,
9999,405,498,
9999,406,506,
9999,407,499,
9999,408,507,
9999,409,497,
9999,410,500,
9999,411,498,
9999,412,501,
9999,413,487,
9999,414,494,
9999,415,477,
9999,416,500,
9999,417,499,
9999,418,491,
9999,419,497,
9999,420,498,
9999,421,302,
9999,422,185,
9999,423,301,
9999,424,301,
9999,426,597,
9999,427,595,
9999,428,593,
9999,429,595,
9999,430,593,
9999,431,484,
9999,432,597,
9999,433,513,
9999,434,598,
9999,435,598,
9999,437,592,
9999,438,599,
9999,439,590,
9999,440,594,
9999,441,600,
9999,442,600,
9999,443,601,
9999,444,593,
9999,445,599,
9999,446,591,
9999,447,591,
9999,448,605,
9999,449,586,
9999,450,594,
9999,451,595,
9999,452,550,
9999,453,604,
9999,454,569,
9999,455,606,
9999,456,603,
9999,457,598,
9999,458,595,
9999,459,557,
9999,460,594,
9999,461,601,
9999,462,595,
9999,463,579,
9999,464,598,
9999,465,592,
9999,466,600,
9999,467,587,
9999,468,595,
9999,469,593,
9999,470,598,
9999,471,580,
9999,472,608,
9999,473,594,
9999,474,597,
9999,475,576,
9999,476,613,
9999,477,586,
9999,478,602,
9999,479,598,
9999,480,590,
9999,481,596,
9999,482,589,
9999,483,595,
9999,484,596,
9999,485,579,
9999,486,599,
9999,487,591,
9999,488,593,
9999,489,583,
9999,490,600,
9999,491,606,
9999,492,595,
9999,493,597,
9999,494,590,
9999,495,607,
9999,496,603,
9999,497,604,
9999,498,652,
9999,499,605,
9999,500,595,
9999,501,479,
9999,502,588,
9999,503,598,
9999,504,495,
9999,505,616,
9999,506,499,
9999,507,505,
9999,508,489,
9999,509,490,
9999,510,500,
9999,511,598,
9999,512,499,
9999,513,596,
9999,514,495,
9999,515,498,
9999,516,494,
9999,517,488,
9999,518,497,
9999,519,304,
9999,520,487,
9999,521,589,
9999,522,500,
9999,523,299,
9999,524,303,
9999,525,301,
9999,526,298,
9999,527,297,
9999,528,201,
9999,532,202,
9999,533,300,
9999,541,486,
9999,542,600,
9999,543,595,
9999,551,600,
9999,552,591,
9999,553,545,
9999,554,599,
9999,555,587,
9999,556,589,
9999,557,497,
9999,558,592,
9999,559,599,
9999,560,579,
9999,561,598,
9999,562,448,
9999,563,595,
9999,564,598,
9999,565,594,
9999,566,605,
9999,567,598,
9999,568,593,
9999,569,616,
9999,570,576,
9999,571,398,
9999,572,607,
9999,573,585,
9999,574,617,
9999,575,618,
9999,576,590,
9999,577,600,
9999,578,597,
9999,579,589,
9999,580,591,
9999,581,590,
9999,582,744,
9999,583,595,
9999,584,597,
9999,585,597,
9999,586,601,
9999,587,603,
9999,591,781,
9999,592,590,
9999,593,394,
9999,594,602,
9999,595,594,
9999,596,598,
9999,597,594,
9999,598,398,
9999,599,593,
9999,600,598,
9999,601,597,
9999,602,599,
9999,603,548,
9999,604,605,
9999,605,591,
9999,606,609,
9999,607,592,
9999,608,597,
9999,609,603,
9999,610,597,
9999,611,587,
9999,612,492,
9999,613,490,
9999,614,579,
9999,615,595,
9999,616,595,
9999,617,595,
9999,618,597,
9999,619,706,
9999,620,599,
9999,621,581,
9999,622,398,
9999,623,586,
9999,624,599,
9999,625,568,
9999,626,592,
9999,627,581,
9999,628,590,
9999,629,615,
9999,630,395,
9999,631,602,
9999,632,601,
9999,633,598,
9999,634,596,
9999,635,579,
9999,636,586,
9999,637,592,
9999,638,596,
9999,639,591,
9999,640,532,
9999,641,250,
9999,642,598,
9999,643,598,
9999,644,594,
9999,645,587,
9999,646,585,
9999,647,602,
9999,648,588,
9999,649,591,
9999,650,591,
9999,651,199,
9999,653,192,
9999,654,246,
9999,655,300,
9999,656,198,
9999,657,584,
9999,658,604,
9999,659,598,
9999,660,566,
9999,661,196,
9999,668,197,
9999,669,198,
9999,670,192,
9999,701,591,
9999,702,587,
9999,703,599,
9999,704,591,
9999,705,618,
9999,706,603,
9999,707,591,
9999,708,612,
9999,709,598,
9999,710,600,
9999,711,599,
9999,712,586,
9999,713,599,
9999,714,600,
9999,715,599,
9999,716,601,
9999,717,596,
9999,718,600,
9999,719,597,
9999,720,596,
9999,721,644,
9999,722,594,
9999,723,571,
9999,724,594,
9999,725,601,
9999,726,595,
9999,727,599,
9999,728,599,
9999,729,588,
9999,730,596,
9999,731,592,
9999,732,599,
9999,733,597,
9999,734,580,
9999,735,598,
9999,736,601,
9999,737,597,
9999,738,597,
9999,739,593,
9999,740,603,
9999,741,595,
9999,742,598,
9999,743,595,
9999,744,596,
9999,745,702,
9999,746,605,
9999,747,597,
9999,748,596,
9999,749,594,
9999,750,596,
9999,751,600,
9999,752,594,
9999,753,594,
9999,754,602,
9999,755,610,
9999,756,593,
9999,757,596,
9999,758,599,
9999,759,595,
9999,760,583,
9999,761,597,
9999,762,595,
9999,763,597,
9999,764,574,
9999,765,626,
9999,766,608,
9999,767,598,
9999,768,596,
9999,769,608,
9999,770,588,
9999,771,591,
9999,772,588,
9999,773,602,
9999,774,596,
9999,775,605,
9999,776,483,
9999,777,493,
9999,778,503,
9999,779,497,
9999,781,591,
9999,782,550,
9999,783,585,
9999,784,592,
9999,785,585,
9999,786,598,
9999,787,615,
9999,788,587,
