stat95,code,votes
2560005,נ,7
2560005,נץ,8
2560005,צ,2
2560005,קך,2
2560005,שס,34
2560005,זנ,2
2560005,קנ,26
2560005,רק,11
2560005,פה,3
2560005,עם,1
2560005,ק,1
2560001,אמת,157
2560001,ב,44
2560001,ג,342
2560001,זנ,5
2560001,יש,386
2560001,כן,216
2560001,ל,251
2560001,ם,79
2560001,מחל,504
2560001,מרצ,36
2560001,נ,14
2560001,פה,15
2560001,ק,2
2560001,קנ,30
2560001,שס,134
2560001,נץ,35
2560001,עם,8
2560001,צ,4
2560001,רק,3
2560001,ז,1
2560001,קך,2
2560001,ד,1
2560001,ו,1
2600006,אמת,163
2600006,ב,26
2600006,ג,8
2600006,ד,2
2600006,זנ,4
2600006,יש,203
2600006,כן,21
2600006,ל,93
2600006,ם,72
2600006,מחל,706
2600006,מרצ,52
2600006,נץ,22
2600006,ק,1
2600006,קנ,52
2600006,רק,11
2600006,שס,163
2600006,ז,1
2600006,ו,3
2600006,נ,3
2600006,קץ,1
2600006,עם,1
2600006,צף,1
2600010,אמת,437
2600010,ב,58
2600010,ג,14
2600010,ד,5
2600010,ו,7
2600010,יש,483
2600010,כן,25
2600010,ל,169
2600010,ם,123
2600010,מחל,1335
2600010,מרצ,147
2600010,נץ,26
2600010,צף,2
2600010,קנ,77
2600010,שס,172
2600010,נ,8
2600010,עם,6
2600010,רק,11
2600010,זנ,1
2600010,צ,1
2600003,אמת,133
2600003,ב,14
2600003,ג,5
2600003,ד,3
2600003,ו,6
2600003,יש,125
2600003,כן,7
2600003,ל,34
2600003,ם,25
2600003,מחל,315
2600003,מרצ,44
2600003,נ,4
2600003,נץ,14
2600003,קנ,28
2600003,רק,5
2600003,שס,50
2600003,עם,3
2600003,זנ,1
2600003,ק,9
2600004,אמת,150
2600004,ב,23
2600004,ז,1
2600004,זנ,10
2600004,יש,209
2600004,כן,23
2600004,ל,99
2600004,ם,93
2600004,מחל,957
2600004,מרצ,64
2600004,נץ,12
2600004,קנ,64
2600004,רק,11
2600004,שס,291
2600004,ג,10
2600004,צ,2
2600004,עם,3
2600004,ט,1
2600004,נ,5
2600004,פה,1
2600004,קך,1
2600004,ו,1
2600004,ד,1
2600005,אמת,99
2600005,ב,22
2600005,ג,9
2600005,ו,1
2600005,זנ,7
2600005,יש,132
2600005,ל,49
2600005,ם,50
2600005,מחל,548
2600005,מרצ,25
2600005,נ,2
2600005,נץ,20
2600005,ק,1
2600005,קנ,26
2600005,קץ,1
2600005,רק,2
2600005,שס,123
2600005,עם,5
2600005,ד,2
2600005,כן,8
2600009,אמת,229
2600009,ב,40
2600009,ג,3
2600009,ו,3
2600009,זנ,4
2600009,יש,305
2600009,ל,22
2600009,ם,57
2600009,מחל,658
2600009,מרצ,86
2600009,נ,3
2600009,קנ,41
2600009,רק,11
2600009,שס,43
2600009,כן,5
2600009,נץ,5
2600009,עם,2
2600009,ף,1
2600009,צ,1
2600008,אמת,180
2600008,ב,44
2600008,ד,1
2600008,זנ,3
2600008,יש,313
2600008,כן,22
2600008,ל,121
2600008,ם,80
2600008,מחל,933
2600008,מרצ,51
2600008,נץ,17
2600008,עם,3
2600008,קנ,29
2600008,רק,5
2600008,שס,129
2600008,ג,2
2600008,ו,5
2600008,ט,3
2600008,פה,2
2600008,קך,7
2600008,צ,2
2600008,נ,5
2600008,ק,1
2600008,קץ,1
2600007,אמת,149
2600007,ב,143
2600007,ג,5
2600007,זנ,5
2600007,יש,190
2600007,כן,27
2600007,ל,129
2600007,ם,55
2600007,מחל,454
2600007,מרצ,28
2600007,נץ,17
2600007,צ,2
2600007,קנ,28
2600007,שס,70
2600007,קץ,1
2600007,ד,1
2600007,ף,3
2600007,קך,1
2600007,רק,3
2600007,נ,3
2600007,פה,1
2600007,ו,1
2600012,אמת,528
2600012,ב,71
2600012,ג,11
2600012,ד,2
2600012,ו,9
2600012,יש,770
2600012,ל,220
2600012,ם,136
2600012,מחל,1819
2600012,מרצ,163
2600012,נץ,32
2600012,קנ,96
2600012,שס,213
2600012,זנ,5
2600012,כן,46
2600012,נ,12
2600012,רק,17
2600012,ק,1
2600012,קך,1
2600012,עם,3
2600012,ט,1
2600012,צ,1
2610002,אמת,82
2610002,ב,62
2610002,ג,22
2610002,זנ,5
2610002,יש,139
2610002,כן,62
2610002,ל,159
2610002,ם,49
2610002,מחל,639
2610002,מרצ,33
2610002,נץ,17
2610002,עם,3
2610002,קנ,10
2610002,רק,2
2610002,שס,319
2610002,ו,2
2610002,נ,2
2610002,פה,3
2610002,ק,3
2610002,קץ,1
2610004,אמת,185
2610004,ב,261
2610004,ג,1003
2610004,זנ,22
2610004,יש,243
2610004,כן,270
2610004,ל,367
2610004,ם,107
2610004,מחל,1691
2610004,מרצ,58
2610004,נ,5
2610004,נץ,69
2610004,עם,6
2610004,קנ,22
2610004,קץ,7
2610004,רק,10
2610004,שס,975
2610004,צ,3
2610004,ו,4
2610004,קך,2
2610004,ט,1
2610003,אמת,32
2610003,ב,8
2610003,ג,8
2610003,ז,1
2610003,זנ,3
2610003,יש,37
2610003,כן,73
2610003,ל,61
2610003,ם,21
2610003,מחל,311
2610003,מרצ,10
2610003,נץ,13
2610003,ק,1
2610003,קך,1
2610003,קנ,2
2610003,קץ,1
2610003,שס,182
2610003,ט,1
2610003,פה,1
2610003,רק,1
2610011,אמת,207
2610011,ב,208
2610011,ג,38
2610011,ז,1
2610011,זנ,10
2610011,יש,311
2610011,כן,202
2610011,ל,313
2610011,ם,72
2610011,מחל,1229
2610011,מרצ,50
2610011,נץ,84
2610011,קך,6
2610011,קנ,24
2610011,רק,4
2610011,שס,334
2610011,נ,5
2610011,קץ,2
2610011,ט,1
2610011,פה,2
2610011,ו,3
2610011,עם,1
2610007,אמת,82
2610007,ב,50
2610007,ג,29
2610007,זנ,4
2610007,יש,169
2610007,כן,82
2610007,ל,246
2610007,ם,51
2610007,מחל,659
2610007,מרצ,13
2610007,נץ,21
2610007,קך,3
2610007,קנ,19
2610007,שס,265
2610007,ז,1
2610007,נ,1
2610007,פה,2
2610007,רק,5
2610007,ד,1
2610007,ף,1
2610007,ו,1
2610005,אמת,42
2610005,ב,147
2610005,ג,27
2610005,זנ,7
2610005,יש,208
2610005,כן,103
2610005,ל,268
2610005,ם,34
2610005,מחל,519
2610005,מרצ,29
2610005,נץ,21
2610005,עם,1
2610005,צ,1
2610005,קנ,9
2610005,שס,182
2610005,פה,2
2610005,ק,1
2610005,קך,1
2610005,רק,2
2610013,אמת,40
2610013,ב,675
2610013,ג,1964
2610013,זנ,8
2610013,יש,122
2610013,כן,137
2610013,ל,335
2610013,ם,9
2610013,מחל,476
2610013,מרצ,10
2610013,נץ,281
2610013,קנ,4
2610013,קץ,1
2610013,רק,5
2610013,שס,1257
2610013,נ,6
2610013,ט,1
2610013,ף,1
2610006,ב,48
2610006,ג,402
2610006,יש,9
2610006,כן,24
2610006,ל,7
2610006,ם,1
2610006,מחל,23
2610006,נץ,40
2610006,שס,206
2610006,זנ,2
2620001,אמת,754
2620001,ב,285
2620001,ג,88
2620001,ו,10
2620001,יש,498
2620001,כן,13
2620001,ל,79
2620001,ם,43
2620001,מחל,893
2620001,מרצ,225
2620001,נ,8
2620001,נץ,34
2620001,עם,1
2620001,קנ,37
2620001,קץ,2
2620001,רק,16
2620001,שס,136
2620001,זנ,2
2620001,ד,2
2620001,פה,1
2620001,צ,1
2620002,אמת,744
2620002,ב,131
2620002,ג,23
2620002,יש,451
2620002,כן,5
2620002,ל,52
2620002,ם,28
2620002,מחל,577
2620002,מרצ,214
2620002,נץ,14
2620002,קנ,20
2620002,רק,9
2620002,שס,50
2620002,ו,2
2620002,ז,1
2620002,נ,5
2620003,אמת,205
2620003,ג,6
2620003,זנ,2
2620003,יש,130
2620003,כן,24
2620003,ל,35
2620003,ם,27
2620003,מחל,472
2620003,מרצ,44
2620003,עם,1
2620003,פה,1
2620003,קנ,11
2620003,שס,118
2620003,ב,26
2620003,נ,5
2620003,נץ,5
2620003,צ,1
2620003,רק,3
2620003,ו,1
2620003,צף,1
2620006,אמת,607
2620006,ב,39
2620006,ג,8
2620006,זנ,4
2620006,יש,555
2620006,כן,17
2620006,ל,64
2620006,ם,61
2620006,מחל,720
2620006,מרצ,211
2620006,נ,3
2620006,נץ,7
2620006,קנ,28
2620006,רק,9
2620006,שס,92
2620006,ף,1
2620006,צף,1
2620006,קך,1
2620006,קץ,1
2620006,ו,3
2620006,צ,1
2620006,עם,1
2620005,אמת,535
2620005,ב,44
2620005,ג,13
2620005,יש,489
2620005,כן,39
2620005,ל,103
2620005,ם,28
2620005,מחל,755
2620005,מרצ,226
2620005,נ,7
2620005,נץ,10
2620005,עם,2
2620005,צ,1
2620005,קנ,42
2620005,רק,23
2620005,שס,108
2620005,זנ,4
2620005,צף,1
2620005,ו,4
2620008,אמת,382
2620008,ב,45
2620008,ג,21
2620008,ו,7
2620008,זנ,8
2620008,ט,1
2620008,יש,386
2620008,כן,61
2620008,ל,68
2620008,ם,50
2620008,מחל,732
2620008,מרצ,128
2620008,נץ,14
2620008,קנ,24
2620008,שס,151
2620008,נ,8
2620008,ק,1
2620008,ז,1
2620008,עם,1
2620008,רק,5
2620008,ד,1
2620008,קץ,2
2620004,אמת,68
2620004,ב,31
2620004,ג,5
2620004,ו,1
2620004,יש,40
2620004,כן,14
2620004,ל,25
2620004,ם,15
2620004,מחל,111
2620004,מרצ,29
2620004,נ,1
2620004,נץ,4
2620004,קנ,5
2620004,רק,1
2620004,שס,39
2630013,אמת,19
2630013,ב,6
2630013,ג,6
2630013,יש,4
2630013,ל,8
2630013,ם,70
2630013,מחל,47
2630013,מרצ,1
2630013,נץ,9
2630013,פה,3
2630013,קנ,2
2630013,שס,54
2630015,אמת,59
2630015,ב,30
2630015,ג,22
2630015,יש,91
2630015,כן,95
2630015,ל,145
2630015,ם,56
2630015,מחל,536
2630015,מרצ,16
2630015,נץ,24
2630015,פה,8
2630015,ק,7
2630015,קנ,6
2630015,רק,4
2630015,שס,282
2630015,זנ,3
2630015,עם,2
2630015,ף,1
2630015,צף,1
2630015,קך,2
2630023,אמת,368
2630023,ב,170
2630023,ג,47
2630023,יש,462
2630023,כן,191
2630023,ל,370
2630023,ם,232
2630023,מחל,1658
2630023,מרצ,69
2630023,נ,6
2630023,נץ,79
2630023,עם,4
2630023,קץ,6
2630023,רק,15
2630023,שס,617
2630023,ד,2
2630023,זנ,7
2630023,פה,21
2630023,ק,5
2630023,קנ,22
2630023,ז,2
2630023,צ,4
2630023,ו,1
2630023,ף,1
2630023,צף,2
2630023,ט,1
2630012,אמת,289
2630012,ב,148
2630012,ג,46
2630012,ז,5
2630012,יש,177
2630012,כן,31
2630012,ל,137
2630012,ם,117
2630012,מחל,1132
2630012,מרצ,52
2630012,נץ,39
2630012,פה,8
2630012,צף,2
2630012,קנ,25
2630012,קץ,9
2630012,רק,9
2630012,שס,565
2630012,ד,1
2630012,נ,5
2630012,זנ,4
2630012,עם,1
2630012,ק,3
2630012,ו,1
2630012,ט,2
2630012,ף,2
2630012,קך,2
2630014,אמת,152
2630014,ב,58
2630014,ג,28
2630014,זנ,6
2630014,יש,149
2630014,כן,72
2630014,ל,77
2630014,ם,68
2630014,מחל,816
2630014,מרצ,33
2630014,נץ,16
2630014,פה,13
2630014,ק,2
2630014,קנ,8
2630014,שס,331
2630014,ד,2
2630014,נ,2
2630014,צף,1
2630014,קץ,1
2630014,רק,4
2630014,עם,3
2630014,קך,5
2630014,ט,1
2630022,אמת,80
2630022,ב,36
2630022,ג,20
2630022,זנ,5
2630022,ט,1
2630022,יש,76
2630022,כן,47
2630022,ל,50
2630022,ם,52
2630022,מחל,404
2630022,מרצ,14
2630022,נץ,22
2630022,עם,1
2630022,ף,3
2630022,פה,2
2630022,צ,1
2630022,קנ,6
2630022,שס,172
2630022,ז,1
2630022,רק,2
2630025,אמת,127
2630025,ב,29
2630025,ג,17
2630025,ז,1
2630025,יש,201
2630025,כן,76
2630025,ל,134
2630025,ם,68
2630025,מחל,451
2630025,מרצ,27
2630025,נ,2
2630025,נץ,9
2630025,עם,2
2630025,ף,1
2630025,פה,19
2630025,צף,3
2630025,קך,2
2630025,רק,4
2630025,שס,163
2630025,זנ,1
2630025,קנ,8
2630025,ט,2
2630024,אמת,39
2630024,ב,21
2630024,ג,14
2630024,יש,72
2630024,כן,33
2630024,ל,61
2630024,ם,76
2630024,מחל,378
2630024,מרצ,8
2630024,עם,5
2630024,ף,2
2630024,פה,1
2630024,צף,1
2630024,קנ,4
2630024,רק,4
2630024,שס,145
2630024,נ,1
2630034,אמת,206
2630034,ב,69
2630034,ג,57
2630034,ד,2
2630034,ו,4
2630034,זנ,14
2630034,יש,906
2630034,כן,475
2630034,ל,995
2630034,ם,239
2630034,מחל,1698
2630034,מרצ,55
2630034,נ,4
2630034,נץ,43
2630034,פה,30
2630034,קנ,27
2630034,רק,12
2630034,שס,488
2630034,ט,2
2630034,צף,2
2630034,צ,3
2630034,קך,10
2630034,קץ,7
2630034,ק,3
2630034,עם,1
2630034,ז,1
2630035,אמת,112
2630035,ב,82
2630035,ג,353
2630035,ט,1
2630035,יש,223
2630035,כן,147
2630035,ל,199
2630035,מחל,634
2630035,מרצ,31
2630035,נץ,51
2630035,ק,2
2630035,קך,1
2630035,קנ,17
2630035,רק,9
2630035,שס,365
2630035,ם,22
2630035,נ,27
2630035,זנ,2
2630035,עם,1
2630035,פה,10
2630035,ו,1
2630035,קץ,1
2630035,ד,1
2640002,אמת,153
2640002,ב,355
2640002,ג,275
2640002,ט,3
2640002,יש,105
2640002,ל,151
2640002,ם,197
2640002,מחל,2127
2640002,מרצ,44
2640002,נ,6
2640002,נץ,63
2640002,עם,7
2640002,קנ,18
2640002,שס,1317
2640002,ד,1
2640002,רק,2
2640002,ו,2
2640002,כן,11
2640002,ף,1
2640002,צ,1
2640002,זנ,5
2640002,ק,1
2640003,אמת,67
2640003,ב,168
2640003,ג,137
2640003,זנ,9
2640003,יש,62
2640003,ל,106
2640003,ם,126
2640003,מחל,1480
2640003,מרצ,17
2640003,נ,4
2640003,נץ,36
2640003,קנ,18
2640003,שס,650
2640003,כן,11
2640003,צ,1
2640003,עם,5
2640003,פה,1
2640003,ט,1
2640003,ו,1
2640003,רק,1
2640004,אמת,18
2640004,ב,20
2640004,ג,45
2640004,זנ,4
2640004,יש,21
2640004,ל,14
2640004,ם,11
2640004,מחל,235
2640004,מרצ,10
2640004,נ,2
2640004,נץ,11
2640004,צף,1
2640004,קנ,4
2640004,שס,90
2640006,אמת,463
2640006,ב,29
2640006,זנ,3
2640006,יש,316
2640006,ל,26
2640006,ם,44
2640006,מחל,482
2640006,מרצ,150
2640006,נ,5
2640006,נץ,5
2640006,קנ,17
2640006,רק,10
2640006,שס,28
2640006,ג,1
2640006,כן,3
2640006,ט,1
2640007,אמת,185
2640007,ב,32
2640007,ג,10
2640007,זנ,1
2640007,יש,268
2640007,ל,26
2640007,ם,22
2640007,מחל,482
2640007,מרצ,80
2640007,נ,3
2640007,נץ,9
2640007,צ,1
2640007,קנ,17
2640007,רק,8
2640007,שס,63
2640007,ו,1
2640007,פה,1
2640009,אמת,552
2640009,ב,65
2640009,ג,4
2640009,ו,2
2640009,ט,1
2640009,יש,649
2640009,ל,218
2640009,ם,47
2640009,מחל,905
2640009,מרצ,190
2640009,נ,7
2640009,נץ,8
2640009,קנ,29
2640009,רק,10
2640009,שס,65
2640009,ד,1
2640009,כן,54
2640009,עם,1
2640009,צ,1
2640009,זנ,3
2640009,פה,1
2640005,אמת,98
2640005,ב,56
2640005,ג,29
2640005,זנ,2
2640005,יש,140
2640005,כן,6
2640005,ל,34
2640005,ם,43
2640005,מחל,454
2640005,מרצ,42
2640005,נץ,2
2640005,קנ,5
2640005,רק,3
2640005,שס,118
2640005,נ,2
2640008,אמת,327
2640008,ב,23
2640008,ג,8
2640008,ו,1
2640008,יש,432
2640008,כן,8
2640008,ל,54
2640008,ם,31
2640008,מחל,488
2640008,מרצ,131
2640008,נ,8
2640008,נץ,3
2640008,עם,1
2640008,קנ,26
2640008,רק,17
2640008,שס,42
2640008,זנ,1
2640008,קך,1
2640008,ק,1
2650001,אמת,332
2650001,ב,89
2650001,ג,110
2650001,יש,247
2650001,ל,46
2650001,ם,78
2650001,מחל,905
2650001,מרצ,131
2650001,נץ,11
2650001,עם,2
2650001,קנ,29
2650001,רק,9
2650001,שס,382
2650001,ו,2
2650001,זנ,5
2650001,נ,6
2650001,ף,2
2650001,כן,10
2650001,צף,1
2650002,אמת,656
2650002,ב,90
2650002,ג,149
2650002,זנ,2
2650002,יש,339
2650002,כן,58
2650002,ל,72
2650002,ם,90
2650002,מחל,1070
2650002,מרצ,273
2650002,נץ,32
2650002,עם,2
2650002,קנ,28
2650002,שס,315
2650002,ז,1
2650002,פה,4
2650002,צף,1
2650002,רק,14
2650002,ו,6
2650002,נ,6
2650002,ק,1
2650003,אמת,950
2650003,ב,34
2650003,ג,30
2650003,יש,455
2650003,ל,30
2650003,ם,8
2650003,מחל,463
2650003,מרצ,312
2650003,נ,5
2650003,נץ,7
2650003,קנ,18
2650003,רק,12
2650003,שס,31
2650003,ו,12
2650003,כן,1
2650003,עם,1
2650003,צ,2
2650003,זנ,2
2650010,אמת,1212
2650010,ב,38
2650010,ג,8
2650010,ו,4
2650010,זנ,2
2650010,יש,745
2650010,כן,7
2650010,ל,33
2650010,ם,25
2650010,מחל,741
2650010,מרצ,391
2650010,נ,13
2650010,קנ,45
2650010,שס,20
2650010,נץ,7
2650010,רק,15
2650010,צ,2
2650010,ז,1
2650010,ד,1
2650006,אמת,1897
2650006,ב,65
2650006,ו,10
2650006,זנ,4
2650006,ט,3
2650006,יש,1361
2650006,ל,73
2650006,ם,65
2650006,מחל,1433
2650006,מרצ,734
2650006,נ,16
2650006,נץ,19
2650006,קנ,94
2650006,רק,29
2650006,שס,71
2650006,ג,27
2650006,כן,10
2650006,צ,4
2650006,ד,3
2650006,עם,1
2650006,קץ,1
2650006,ק,1
2650006,פה,1
2650008,אמת,802
2650008,ב,17
2650008,ג,11
2650008,ו,6
2650008,ט,1
2650008,יש,648
2650008,כן,1
2650008,ל,39
2650008,ם,21
2650008,מחל,618
2650008,מרצ,315
2650008,קך,1
2650008,קנ,35
2650008,רק,17
2650008,שס,19
2650008,נץ,3
2650008,זנ,2
2650008,נ,1
2650008,צ,2
2650008,ז,1
2650005,אמת,701
2650005,ב,20
2650005,ג,20
2650005,יש,499
2650005,כן,7
2650005,ל,33
2650005,ם,14
2650005,מחל,493
2650005,מרצ,284
2650005,נ,4
2650005,נץ,8
2650005,ף,1
2650005,קנ,51
2650005,רק,12
2650005,שס,22
2650005,ו,3
2650005,זנ,1
2650005,ד,1
2660004,אמת,266
2660004,ב,116
2660004,ג,72
2660004,זנ,4
2660004,ט,3
2660004,יש,264
2660004,ל,113
2660004,ם,200
2660004,מחל,1234
2660004,מרצ,72
2660004,נ,4
2660004,נץ,47
2660004,קנ,33
2660004,שס,596
2660004,כן,112
2660004,עם,4
2660004,רק,8
2660004,קץ,1
2660004,ף,1
2660004,ק,4
2660004,קך,2
2660004,פה,1
2660004,ד,1
2660004,ז,1
2660006,אמת,70
2660006,ב,85
2660006,ג,56
2660006,יש,77
2660006,כן,48
2660006,ל,53
2660006,ם,150
2660006,מחל,688
2660006,מרצ,17
2660006,נץ,18
2660006,ף,1
2660006,צף,1
2660006,קך,2
2660006,קנ,10
2660006,רק,4
2660006,שס,464
2660006,נ,1
2660006,פה,1
2660006,זנ,2
2660006,ט,1
2660006,עם,3
2660007,אמת,119
2660007,ב,108
2660007,ג,60
2660007,יש,126
2660007,כן,51
2660007,ל,76
2660007,ם,199
2660007,מחל,834
2660007,מרצ,32
2660007,נץ,15
2660007,עם,3
2660007,קנ,20
2660007,שס,461
2660007,ו,1
2660007,זנ,9
2660007,רק,2
2660007,נ,2
2660007,קך,1
2660002,אמת,407
2660002,ב,49
2660002,ג,10
2660002,יש,330
2660002,ל,42
2660002,ם,25
2660002,מחל,666
2660002,מרצ,125
2660002,נ,5
2660002,נץ,12
2660002,ק,1
2660002,קנ,32
2660002,רק,12
2660002,שס,70
2660002,כן,3
2660002,זנ,1
2660002,צ,1
2660001,אמת,694
2660001,ב,36
2660001,ג,4
2660001,יש,472
2660001,ל,21
2660001,ם,35
2660001,מחל,498
2660001,מרצ,172
2660001,נ,9
2660001,עם,1
2660001,קנ,34
2660001,רק,5
2660001,שס,28
2660001,כן,2
2660001,נץ,6
2660001,צ,1
2660005,אמת,108
2660005,ב,86
2660005,ג,48
2660005,ט,5
2660005,יש,204
2660005,כן,73
2660005,ל,123
2660005,ם,156
2660005,מחל,857
2660005,מרצ,33
2660005,נ,3
2660005,נץ,41
2660005,עם,10
2660005,צף,1
2660005,קנ,11
2660005,רק,8
2660005,שס,413
2660005,זנ,2
2660005,פה,1
2660005,קץ,1
2660005,ד,1
2660008,אמת,266
2660008,ב,89
2660008,ג,18
2660008,יש,420
2660008,כן,34
2660008,ל,54
2660008,ם,86
2660008,מחל,1118
2660008,מרצ,84
2660008,נ,6
2660008,נץ,27
2660008,קנ,21
2660008,רק,11
2660008,שס,232
2660008,זנ,3
2660008,ט,2
2660008,עם,2
2660008,קך,1
2660008,ד,1
2660008,צף,1
2660008,ו,1
2660008,קץ,1
2710002,אמת,3
2710002,ד,36
2710002,ו,53
2710002,ם,1
2710002,מחל,1
2710002,מרצ,3
2710002,עם,2
2710002,צף,158
2710002,ק,2
2710001,אמת,25
2710001,ג,21
2710001,ד,241
2710001,ו,232
2710001,ם,5
2710001,מרצ,16
2710001,עם,46
2710001,צף,1442
2710001,קץ,9
2710001,שס,13
2710001,ט,1
2710001,נץ,4
2710001,פה,1
2710001,צ,4
2710001,ק,4
2710001,ף,4
2710001,מחל,1
2710001,קנ,1
2710001,רק,2
2710007,אמת,116
2710007,ג,40
2710007,ד,963
2710007,ו,1443
2710007,כן,2
2710007,ם,168
2710007,מרצ,114
2710007,נ,1
2710007,עם,136
2710007,צף,4892
2710007,ק,51
2710007,קך,3
2710007,קץ,27
2710007,רק,2
2710007,ב,2
2710007,מחל,15
2710007,ף,7
2710007,יש,1
2710007,נץ,4
2710007,צ,240
2710007,קנ,10
2710007,שס,37
2710007,ל,2
2710007,ז,2
2710003,אמת,4
2710003,ד,104
2710003,ו,61
2710003,מרצ,28
2710003,עם,10
2710003,צף,276
2710003,ק,2
2710003,קך,1
2710003,קץ,2
2710008,אמת,13
2710008,ג,6
2710008,ד,74
2710008,ו,170
2710008,ט,1
2710008,ם,9
2710008,מרצ,14
2710008,עם,16
2710008,פה,1
2710008,צף,948
2710008,קנ,1
2710008,קץ,3
2710008,שס,1
2710008,ל,1
2710008,מחל,2
2710008,ף,3
2710008,ק,1
2710008,קך,1
2720004,אמת,146
2720004,ד,1752
2720004,ו,2044
2720004,כן,36
2720004,ם,272
2720004,מרצ,312
2720004,עם,2169
2720004,צף,188
2720004,שס,102
2720004,יש,9
2720004,ל,1
2720004,מחל,26
2720004,ק,7
2720004,קץ,4
2720004,ט,1
2720004,קנ,4
2720004,צ,6
2720004,פה,3
2720004,נץ,2
2720004,ף,1
2720004,רק,2
2720004,זנ,1
2730007,אמת,275
2730007,ד,1631
2730007,ו,4443
2730007,ז,3
2730007,יש,12
2730007,כן,56
2730007,ל,3
2730007,ם,274
2730007,מחל,71
2730007,מרצ,896
2730007,עם,2758
2730007,ף,6
2730007,צף,443
2730007,קנ,5
2730007,שס,384
2730007,ב,47
2730007,ק,6
2730007,ט,4
2730007,פה,3
2730007,קך,2
2730007,קץ,4
2730007,נץ,3
2730007,צ,11
2730007,רק,7
2730007,ג,3
2730007,נ,1
2730007,זנ,1
2800004,אמת,78
2800004,ב,101
2800004,ג,8
2800004,זנ,3
2800004,יש,105
2800004,כן,98
2800004,ל,132
2800004,ם,50
2800004,מחל,575
2800004,מרצ,25
2800004,נץ,7
2800004,עם,1
2800004,ף,2
2800004,פה,2
2800004,קך,4
2800004,קנ,22
2800004,קץ,1
2800004,רק,2
2800004,שס,157
2800004,ט,2
2800004,ד,1
2800005,אמת,52
2800005,ב,68
2800005,ג,7
2800005,זנ,4
2800005,יש,41
2800005,כן,29
2800005,ל,47
2800005,ם,48
2800005,מחל,575
2800005,מרצ,7
2800005,נ,2
2800005,נץ,9
2800005,קנ,14
2800005,רק,3
2800005,שס,158
2800005,ט,1
2800005,עם,2
2800005,קך,1
2800010,אמת,136
2800010,ב,72
2800010,ג,17
2800010,זנ,3
2800010,יש,82
2800010,כן,21
2800010,ל,57
2800010,ם,63
2800010,מחל,635
2800010,מרצ,38
2800010,נ,2
2800010,נץ,8
2800010,פה,2
2800010,קנ,21
2800010,רק,2
2800010,שס,179
2800010,צ,1
2800010,ק,2
2800006,אמת,125
2800006,ב,122
2800006,ג,9
2800006,ד,1
2800006,זנ,15
2800006,יש,55
2800006,כן,16
2800006,ל,58
2800006,ם,51
2800006,מחל,635
2800006,מרצ,33
2800006,נ,4
2800006,נץ,8
2800006,עם,5
2800006,קנ,15
2800006,שס,172
2800006,צף,1
2800006,ק,1
2800006,רק,2
2800006,פה,1
2800003,אמת,258
2800003,ב,185
2800003,ג,36
2800003,זנ,10
2800003,יש,307
2800003,ל,319
2800003,ם,128
2800003,מחל,1595
2800003,מרצ,92
2800003,נ,6
2800003,נץ,26
2800003,קנ,32
2800003,שס,468
2800003,כן,207
2800003,רק,13
2800003,עם,6
2800003,ק,5
2800003,ט,1
2800003,קך,2
2800003,ף,1
2800003,פה,1
2800002,אמת,60
2800002,ב,64
2800002,ג,13
2800002,זנ,5
2800002,יש,74
2800002,כן,81
2800002,ל,76
2800002,ם,20
2800002,מחל,321
2800002,מרצ,23
2800002,נ,3
2800002,קנ,7
2800002,רק,5
2800002,שס,94
2800002,נץ,1
2800002,ף,1
2800002,קך,2
3000114,אמת,174
3000114,ב,218
3000114,ג,2272
3000114,יש,117
3000114,ל,105
3000114,מחל,469
3000114,מרצ,65
3000114,נץ,146
3000114,קנ,14
3000114,רק,11
3000114,שס,863
3000114,זנ,9
3000114,כן,23
3000114,ם,13
3000114,נ,7
3000114,קץ,2
3000114,פה,3
3000114,ו,3
3000122,ב,22
3000122,ג,839
3000122,ל,19
3000122,מחל,37
3000122,נץ,51
3000122,שס,333
3000122,יש,1
3000122,אמת,2
3000122,זנ,3
3000122,קנ,1
3000124,ב,56
3000124,ג,934
3000124,זנ,16
3000124,ל,28
3000124,ם,7
3000124,מחל,253
3000124,נץ,94
3000124,עם,7
3000124,שס,1043
3000124,אמת,12
3000124,יש,22
3000124,מרצ,2
3000124,קנ,1
3000124,צ,1
3000123,אמת,4
3000123,ב,23
3000123,ג,794
3000123,זנ,8
3000123,יש,9
3000123,ל,10
3000123,מחל,69
3000123,נץ,37
3000123,קנ,2
3000123,קץ,2
3000123,שס,260
3000123,ז,1
3000123,רק,1
3000112,אמת,278
3000112,ב,314
3000112,ג,1595
3000112,זנ,32
3000112,ל,163
3000112,ם,26
3000112,מחל,933
3000112,מרצ,106
3000112,נץ,199
3000112,קנ,26
3000112,רק,13
3000112,שס,1410
3000112,יש,206
3000112,קץ,1
3000112,ק,1
3000112,ז,1
3000112,עם,1
3000112,כן,39
3000112,ו,2
3000112,נ,2
3000112,פה,4
3000112,ד,1
3000112,צ,1
3000125,אמת,14
3000125,ב,24
3000125,ג,628
3000125,זנ,8
3000125,יש,11
3000125,ל,18
3000125,ם,4
3000125,מחל,108
3000125,נץ,50
3000125,שס,645
3000125,ו,1
3000125,מרצ,1
3000125,נ,1
3000142,אמת,1
3000142,ג,254
3000142,זנ,1
3000142,יש,4
3000142,כן,1
3000142,מחל,23
3000142,נץ,20
3000142,שס,17
3000142,ל,1
